date,pl,oz_exp,oz_long,oz_short,gold,long_signal,long_signal_size,long,short_signal,short_signal_size,short,pos,str,str_return,gold_return,str_cum_return,gold_cum_return
2024-01-31,233849.99999999945,1000.0,44500.0,-43500.0,2053.25,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.004992535669709586,0.004992535669709586,0.19005602818875533,0.11392920113929161
2024-02-01,226449.99999999924,1000.0,44500.0,-43500.0,2045.85,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.003604042371849525,-0.003604042371849525,0.18576701583828803,0.10991455309914522
2024-02-02,214749.99999999936,1000.0,44500.0,-43500.0,2034.15,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.005718894347092829,-0.005718894347092829,0.17898573955444141,0.10356706903567048
2024-02-05,198599.9999999993,1000.0,44500.0,-43500.0,2018.0,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.007939434161689185,-0.007939434161689185,0.1696252598976784,0.09480537094805341
2024-02-06,211399.99999999936,1000.0,44500.0,-43500.0,2030.8,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.006342913776015813,0.006342913776015813,0.17704409207145955,0.10174962701749601
2024-02-07,222199.99999999924,1000.0,44500.0,-43500.0,2041.6,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.005318101240890272,0.005318101240890272,0.18330373171808745,0.1076088430760882
2024-02-08,209249.99999999936,1000.0,44500.0,-43500.0,2028.65,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.006343064263322762,-0.006343064263322762,0.1757979601047699,0.10058320900583206
2024-02-09,204099.9999999993,1000.0,44500.0,-43500.0,2023.5,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.0025386340669903973,-0.0025386340669903973,0.17281303934735015,0.09778923097789227
2024-02-12,195799.99999999933,1000.0,44500.0,-43500.0,2015.2,0.0,0,0.0,0.0,0,0.0,2.0,1.0,-0.004101803805287796,-0.004101803805287796,0.16800239035966413,0.0932863149328631
2024-02-13,176699.9999999993,1000.0,44500.0,-43500.0,1996.1,1.0,1,0.0,2.0,1,0.0,2.0,1.0,-0.009477967447399815,-0.009477967447399815,0.15693210172535,0.08292418282924174
2024-02-14,165699.99999999924,500.0,45000.0,-44500.0,1985.1,1.0,1,1.0,0.0,0,2.0,1.0,0.5,-0.00551074595461154,-0.00551074595461154,0.15055654282600672,0.07695646276956447
2024-02-15,175174.99999999927,1000.0,45500.0,-44500.0,2004.05,0.0,0,1.0,1.0,1,0.0,2.0,2.0,0.004773059291723336,0.009546118583446672,0.15604821742339525,0.08723721687237207
2024-02-16,169024.99999999942,500.0,45500.0,-45000.0,1997.9,1.0,1,0.0,0.0,0,1.0,1.0,0.5,-0.006137571417878629,-0.0030687857089393145,0.14895288892644798,0.08390071883900707
2024-02-20,184624.9999999993,1000.0,46000.0,-45000.0,2029.1,1.0,1,1.0,0.0,0,0.0,2.0,2.0,0.007808198608538874,0.015616397217077749,0.15792414127504006,0.10082734300827312
2024-02-21,182274.9999999994,1500.0,46500.0,-45000.0,2026.75,0.0,0,1.0,0.0,0,0.0,3.0,1.5,-0.002316297866048922,-0.001158148933024461,0.15524204405755815,0.09955242099552386
2024-02-22,178149.9999999994,1500.0,46500.0,-45000.0,2024.0,0.0,0,0.0,0.0,0,0.0,3.0,1.0,-0.0020352781546811305,-0.0013568521031207537,0.15289080516191866,0.09806049098060465
2024-02-23,183324.99999999942,1500.0,46500.0,-45000.0,2027.45,0.0,0,0.0,0.0,0,0.0,3.0,1.0,0.0017045454545454586,0.0017045454545454586,0.1548559599434447,0.09993218499932155
2024-02-26,182949.99999999942,1500.0,46500.0,-45000.0,2027.2,0.0,0,0.0,0.0,0,0.0,3.0,1.0,-0.0001233076031468272,-0.0001233076031468272,0.15471355742304427,0.09979655499796514
2024-02-27,194724.9999999993,1500.0,46500.0,-45000.0,2035.05,0.0,0,0.0,0.0,0,0.0,3.0,1.0,0.003872336227308537,0.003872336227308537,0.15918499656361784,0.10405533704055281
2024-02-28,190824.99999999942,1500.0,46500.0,-45000.0,2032.45,0.0,0,0.0,0.0,0,0.0,3.0,1.0,-0.001277609886734976,-0.001277609886734976,0.15770401035145332,0.10264478502644736
2024-02-29,214224.99999999988,1500.0,46500.0,-45000.0,2048.05,1.0,1,0.0,0.0,0,0.0,3.0,1.0,0.007675465571108875,0.007675465571108875,0.16658992762444047,0.1111080971110805
2024-03-01,216849.99999999983,2000.0,47000.0,-45000.0,2049.8,0.0,0,1.0,0.0,0,0.0,4.0,1.3333333333333333,0.0008544713263836101,0.0008544713263836101,0.1675867452672435,0.1120575071205745
2024-03-04,313349.9999999997,2000.0,47000.0,-45000.0,2098.05,1.0,1,0.0,1.0,1,0.0,4.0,1.0,0.031385175789507905,0.023538881842130932,0.20423166051695518,0.13823409738234038
2024-03-05,386049.99999999965,2000.0,47500.0,-45500.0,2134.4,1.0,1,1.0,0.0,0,1.0,4.0,1.0,0.01732561187769588,0.01732561187769588,0.22509571087790525,0.15795469957954622
2024-03-06,402949.99999999884,2500.0,48000.0,-45500.0,2142.85,1.0,1,1.0,1.0,1,0.0,5.0,1.25,0.003958958020989334,0.003958958020989334,0.2299458133689649,0.16253899362538893
2024-03-07,429449.99999999884,2500.0,48500.0,-46000.0,2153.45,1.0,1,1.0,1.0,1,1.0,5.0,1.0,0.006183353944513026,0.004946683155610421,0.23755100366559723,0.16828970568289603
