date,gold,volume
2016-09-19,1314.85,115841.0
2016-09-20,1313.8,93724.0
2016-09-21,1326.1,268971.0
2016-09-22,1339.1,166856.0
2016-09-23,1338.65,113260.0
2016-09-26,1340.5,126603.0
2016-09-27,1327.0,187753.0
2016-09-28,1322.5,157569.0
2016-09-29,1318.1,157335.0
2016-09-30,1322.5,214117.0
2016-10-03,1313.3,130138.0
2016-10-04,1283.3,351260.0
2016-10-05,1269.4,213859.0
2016-10-06,1254.5,190188.0
2016-10-07,1258.75,274147.0
2016-10-10,1259.5,140762.0
2016-10-11,1253.45,141054.0
2016-10-12,1256.5,141579.0
2016-10-13,1261.05,150097.0
2016-10-14,1251.75,179881.0
2016-10-17,1254.8,111891.0
2016-10-18,1258.2,148172.0
2016-10-19,1269.05,143609.0
2016-10-20,1271.65,137042.0
2016-10-21,1266.05,101385.0
2016-10-24,1265.55,156822.0
2016-10-25,1269.4,140027.0
2016-10-26,1270.5,142111.0
2016-10-27,1266.25,135139.0
2016-10-28,1273.0,232893.0
2016-10-31,1272.0,123697.0
2016-11-01,1288.45,207256.0
2016-11-02,1303.75,241704.0
2016-11-03,1301.0,228551.0
2016-11-04,1302.8,217452.0
2016-11-07,1283.05,221681.0
2016-11-08,1282.35,202504.0
2016-11-09,1281.4,816531.0
2016-11-10,1267.5,413555.0
2016-11-11,1236.45,444585.0
2016-11-14,1213.6,351968.0
2016-11-15,1226.95,234172.0
2016-11-16,1229.2,204454.0
2016-11-17,1226.75,237789.0
2016-11-18,1211.0,257109.0
2016-11-21,1214.25,167828.0
2016-11-22,1212.25,210554.0
2016-11-23,1185.35,367807.0
2016-11-25,1187.7,300283.0
2016-11-28,1187.0,189914.0
2016-11-29,1186.55,216185.0
2016-11-30,1178.1,249316.0
2016-12-01,1161.85,230283.0
2016-12-02,1173.5,175970.0
2016-12-05,1162.2,221458.0
2016-12-06,1172.5,137614.0
2016-12-07,1177.65,145807.0
2016-12-08,1171.05,147750.0
2016-12-09,1163.6,162823.0
2016-12-12,1156.1,166798.0
2016-12-13,1158.55,142850.0
2016-12-14,1162.25,214400.0
2016-12-15,1126.95,281607.0
2016-12-16,1131.6,178640.0
2016-12-19,1136.25,119183.0
2016-12-20,1125.7,146050.0
2016-12-21,1133.65,114055.0
2016-12-22,1131.35,120321.0
2016-12-28,1134.6,112510.0
2016-12-29,1145.9,158029.0
2017-01-03,1151.0,229177.0
2017-01-04,1164.25,179878.0
2017-01-05,1176.7,272124.0
2017-01-06,1175.85,226432.0
2017-01-09,1178.5,179034.0
2017-01-10,1189.5,224813.0
2017-01-11,1178.55,328686.0
2017-01-12,1205.05,269319.0
2017-01-13,1190.35,288619.0
2017-01-17,1216.05,381417.0
2017-01-18,1214.75,203645.0
2017-01-19,1196.05,247403.0
2017-01-20,1200.55,244343.0
2017-01-23,1212.85,237411.0
2017-01-24,1216.8,216007.0
2017-01-25,1195.0,299179.0
2017-01-26,1189.7,244314.0
2017-01-27,1184.85,234352.0
2017-01-30,1192.8,191770.0
2017-01-31,1212.8,246904.0
2017-02-01,1203.65,217088.0
2017-02-02,1221.95,232060.0
2017-02-03,1215.2,217983.0
2017-02-06,1226.75,197324.0
2017-02-07,1231.0,202305.0
2017-02-08,1242.1,221914.0
2017-02-09,1236.8,246135.0
2017-02-10,1228.3,240052.0
2017-02-13,1222.25,176619.0
2017-02-14,1230.75,233752.0
2017-02-15,1224.4,226707.0
2017-02-16,1240.55,203786.0
2017-02-17,1241.95,164405.0
2017-02-21,1233.2,259507.0
2017-02-22,1236.65,201341.0
2017-02-23,1247.9,264971.0
2017-02-24,1253.65,220127.0
2017-02-27,1257.2,208488.0
2017-02-28,1255.6,234939.0
2017-03-01,1240.4,318035.0
2017-03-02,1238.1,272763.0
2017-03-03,1226.5,272293.0
2017-03-06,1230.95,156981.0
2017-03-07,1216.65,203709.0
2017-03-08,1209.2,211111.0
2017-03-09,1206.55,233510.0
2017-03-10,1202.65,257842.0
2017-03-13,1204.2,173917.0
2017-03-14,1204.6,183719.0
2017-03-15,1198.8,264336.0
2017-03-16,1229.35,257887.0
2017-03-17,1229.6,153151.0
2017-03-20,1232.4,126337.0
2017-03-21,1241.6,285634.0
2017-03-22,1249.05,216447.0
2017-03-23,1247.5,234768.0
2017-03-24,1247.5,207568.0
2017-03-27,1257.55,237274.0
2017-03-28,1257.25,243238.0
2017-03-29,1251.1,190678.0
2017-03-30,1248.8,217657.0
2017-03-31,1244.85,165212.0
2017-04-03,1247.25,142196.0
2017-04-04,1257.65,158364.0
2017-04-05,1245.8,236740.0
2017-04-06,1252.5,165264.0
2017-04-07,1266.45,375412.0
2017-04-10,1250.05,182195.0
2017-04-11,1252.9,292142.0
2017-04-12,1274.3,251097.0
2017-04-13,1284.15,235464.0
2017-04-18,1278.95,280737.0
2017-04-19,1279.05,260702.0
2017-04-20,1282.1,245618.0
2017-04-21,1281.85,229598.0
2017-04-24,1269.4,302842.0
2017-04-25,1267.8,253774.0
2017-04-26,1261.85,241045.0
2017-04-27,1262.8,210731.0
2017-04-28,1266.45,173293.0
2017-05-02,1255.45,181512.0
2017-05-03,1250.3,253653.0
2017-05-04,1228.45,318317.0
2017-05-05,1228.05,275886.0
2017-05-08,1229.8,201061.0
2017-05-09,1220.4,254020.0
2017-05-10,1222.95,194715.0
2017-05-11,1223.15,237710.0
2017-05-12,1231.25,199881.0
2017-05-15,1233.3,189226.0
2017-05-16,1234.2,204211.0
2017-05-17,1257.4,377872.0
2017-05-18,1255.9,368898.0
2017-05-19,1252.0,212923.0
2017-05-22,1258.85,205212.0
2017-05-23,1260.2,275112.0
2017-05-24,1252.55,257358.0
2017-05-25,1256.95,202847.0
2017-05-26,1265.05,271457.0
2017-05-30,1262.7,286212.0
2017-05-31,1266.2,204293.0
2017-06-01,1264.85,181198.0
2017-06-02,1274.95,272288.0
2017-06-05,1279.95,139801.0
2017-06-06,1293.5,257790.0
2017-06-07,1291.0,218849.0
2017-06-08,1273.1,257436.0
2017-06-09,1266.55,219214.0
2017-06-12,1266.4,173005.0
2017-06-13,1262.0,175599.0
2017-06-14,1275.5,348339.0
2017-06-15,1254.55,255149.0
2017-06-16,1255.4,149106.0
2017-06-19,1248.15,179650.0
2017-06-20,1242.2,185394.0
2017-06-21,1242.5,170459.0
2017-06-22,1250.8,187385.0
2017-06-23,1255.7,162670.0
2017-06-26,1245.25,227469.0
2017-06-27,1249.55,213423.0
2017-06-28,1248.0,195073.0
2017-06-29,1243.5,277752.0
2017-06-30,1242.25,222756.0
2017-07-03,1229.25,284449.0
2017-07-05,1220.3,366767.0
2017-07-06,1224.9,192211.0
2017-07-07,1215.65,322183.0
2017-07-10,1211.9,238256.0
2017-07-11,1211.05,217241.0
2017-07-12,1218.8,262766.0
2017-07-13,1218.9,227820.0
2017-07-14,1230.3,267441.0
2017-07-17,1234.1,174904.0
2017-07-18,1240.75,253189.0
2017-07-19,1242.15,198029.0
2017-07-20,1238.7,269021.0
2017-07-21,1248.55,240528.0
2017-07-24,1255.55,212881.0
2017-07-25,1254.4,230392.0
2017-07-26,1248.1,256115.0
2017-07-27,1261.1,220309.0
2017-07-28,1264.9,250893.0
2017-07-31,1267.55,165132.0
2017-08-01,1270.95,213543.0
2017-08-02,1269.6,210975.0
2017-08-03,1268.1,207024.0
2017-08-04,1257.7,270853.0
2017-08-07,1258.0,123206.0
2017-08-08,1261.8,247543.0
2017-08-09,1271.05,290974.0
2017-08-10,1284.4,269830.0
2017-08-11,1286.1,265329.0
2017-08-14,1282.3,238069.0
2017-08-15,1270.3,287561.0
2017-08-16,1272.75,273202.0
2017-08-17,1285.15,329842.0
2017-08-18,1295.8,396538.0
2017-08-21,1292.9,261478.0
2017-08-22,1284.2,268988.0
2017-08-23,1286.65,235686.0
2017-08-24,1289.0,246715.0
2017-08-25,1285.3,358607.0
2017-08-29,1318.65,460450.0
2017-08-30,1308.5,460450.0
2017-08-31,1311.75,312013.0
2017-09-01,1320.4,376308.0
2017-09-05,1335.55,368173.0
2017-09-06,1337.85,309352.0
2017-09-07,1343.5,363776.0
2017-09-08,1346.25,386646.0
2017-09-11,1334.2,303112.0
2017-09-12,1326.5,287754.0
2017-09-13,1327.55,306373.0
2017-09-14,1324.55,336576.0
2017-09-15,1322.85,320508.0
2017-09-18,1312.1,271326.0
2017-09-19,1309.6,275307.0
2017-09-20,1311.3,351415.0
2017-09-21,1292.1,402214.0
2017-09-22,1294.8,264470.0
2017-09-25,1293.3,362671.0
2017-09-26,1300.05,385645.0
2017-09-27,1282.55,374773.0
2017-09-28,1283.35,288511.0
2017-09-29,1283.1,287446.0
2017-10-02,1273.7,272706.0
2017-10-03,1271.25,207422.0
2017-10-04,1274.25,273119.0
2017-10-05,1274.5,221522.0
2017-10-06,1261.8,373753.0
2017-10-09,1278.75,200991.0
2017-10-10,1291.4,316581.0
2017-10-11,1289.25,261355.0
2017-10-12,1290.25,246084.0
2017-10-13,1299.6,297569.0
2017-10-16,1303.3,271283.0
2017-10-17,1284.75,342411.0
2017-10-18,1280.2,258543.0
2017-10-19,1286.4,355713.0
2017-10-20,1281.2,314805.0
2017-10-23,1274.9,284480.0
2017-10-24,1276.45,268907.0
2017-10-25,1275.0,379396.0
2017-10-26,1273.75,384122.0
2017-10-27,1266.45,363096.0
2017-10-30,1272.0,260077.0
2017-10-31,1270.15,272513.0
2017-11-01,1277.05,384642.0
2017-11-02,1279.2,380142.0
2017-11-03,1267.2,373412.0
2017-11-06,1270.9,354770.0
2017-11-07,1275.6,337265.0
2017-11-08,1284.0,358132.0
2017-11-09,1284.8,394181.0
2017-11-10,1284.3,354580.0
2017-11-13,1277.95,220906.0
2017-11-14,1274.6,355197.0
2017-11-15,1282.2,433647.0
2017-11-16,1280.0,274425.0
2017-11-17,1284.35,387015.0
2017-11-20,1286.2,425159.0
2017-11-21,1283.3,330147.0
2017-11-22,1286.95,390311.0
2017-11-24,1290.5,347029.0
2017-11-27,1294.9,321348.0
2017-11-28,1291.85,275442.0
2017-11-29,1283.85,392057.0
2017-11-30,1280.2,354076.0
2017-12-01,1275.5,438931.0
2017-12-04,1273.45,262068.0
2017-12-05,1266.3,334825.0
2017-12-06,1263.7,253049.0
2017-12-07,1255.0,326470.0
2017-12-08,1250.65,277056.0
2017-12-11,1247.15,194377.0
2017-12-12,1240.9,232769.0
2017-12-13,1242.65,324220.0
2017-12-14,1251.0,264708.0
2017-12-15,1254.6,246113.0
2017-12-18,1260.6,214218.0
2017-12-19,1260.35,206586.0
2017-12-20,1264.55,205618.0
2017-12-21,1264.55,196539.0
2017-12-27,1279.4,205799.0
2017-12-28,1291.0,225664.0
2018-01-02,1312.05,279727.0
2018-01-03,1314.9,353457.0
2018-01-04,1314.5,369850.0
2018-01-05,1317.15,330225.0
2018-01-08,1319.95,246086.0
2018-01-09,1311.0,333529.0
2018-01-10,1319.75,391661.0
2018-01-11,1323.05,264301.0
2018-01-12,1326.8,365195.0
2018-01-16,1333.85,499759.0
2018-01-17,1335.65,365867.0
2018-01-18,1332.2,312113.0
2018-01-19,1334.95,275299.0
2018-01-22,1332.6,337481.0
2018-01-23,1333.4,370174.0
2018-01-24,1353.7,505627.0
2018-01-25,1354.95,537659.0
2018-01-26,1353.15,341962.0
2018-01-29,1343.85,280546.0
2018-01-30,1344.9,412518.0
2018-01-31,1345.05,377142.0
2018-02-01,1341.35,310504.0
2018-02-02,1331.15,431414.0
2018-02-05,1333.6,305677.0
2018-02-06,1331.4,473350.0
2018-02-07,1324.65,351230.0
2018-02-08,1315.45,365934.0
2018-02-09,1314.1,317671.0
2018-02-12,1322.3,208066.0
2018-02-13,1325.35,201432.0
2018-02-14,1336.25,431722.0
2018-02-15,1352.45,274926.0
2018-02-16,1352.1,230899.0
2018-02-20,1339.85,374047.0
2018-02-21,1330.5,255616.0
2018-02-22,1328.35,206244.0
2018-02-23,1327.95,167847.0
2018-02-26,1333.5,247243.0
2018-02-27,1325.75,334717.0
2018-02-28,1317.85,263797.0
2018-03-01,1307.75,421743.0
2018-03-02,1322.3,264391.0
2018-03-05,1320.4,221216.0
2018-03-06,1331.4,285918.0
2018-03-07,1329.4,305077.0
2018-03-08,1321.0,252829.0
2018-03-09,1320.6,345316.0
2018-03-12,1319.15,220355.0
2018-03-13,1322.75,330263.0
2018-03-14,1323.55,252583.0
2018-03-15,1318.75,257888.0
2018-03-16,1310.1,289601.0
2018-03-19,1312.4,300474.0
2018-03-20,1311.0,292332.0
2018-03-21,1321.35,470286.0
2018-03-22,1329.15,358556.0
2018-03-23,1346.6,454126.0
2018-03-26,1352.4,346047.0
2018-03-27,1341.45,290889.0
2018-03-28,1332.45,386854.0
2018-03-29,1323.85,251250.0
2018-04-03,1333.45,288392.0
2018-04-04,1337.3,351033.0
2018-04-05,1327.7,280395.0
2018-04-06,1331.2,373574.0
2018-04-09,1331.95,228812.0
2018-04-10,1338.95,285177.0
2018-04-11,1350.75,492037.0
2018-04-12,1341.35,397621.0
2018-04-13,1343.7,265398.0
2018-04-16,1349.35,269549.0
2018-04-17,1342.1,276632.0
2018-04-18,1351.45,311371.0
2018-04-19,1348.6,342542.0
2018-04-20,1336.75,282920.0
2018-04-23,1324.3,294254.0
2018-04-24,1328.85,277648.0
2018-04-25,1321.65,269901.0
2018-04-26,1320.7,295688.0
2018-04-27,1321.5,241653.0
2018-04-30,1313.2,295960.0
2018-05-01,1307.1,283431.0
2018-05-02,1304.2,370242.0
2018-05-03,1315.05,306718.0
2018-05-04,1309.4,308476.0
2018-05-08,1306.6,407409.0
2018-05-09,1313.85,384042.0
2018-05-10,1318.8,373535.0
2018-05-11,1324.35,263471.0
2018-05-14,1319.85,241225.0
2018-05-15,1295.0,485197.0
2018-05-16,1291.25,333614.0
2018-05-17,1289.5,298816.0
2018-05-18,1288.3,264426.0
2018-05-21,1288.35,328016.0
2018-05-22,1293.05,291716.0
2018-05-23,1289.0,402342.0
2018-05-24,1304.85,432419.0
2018-05-25,1303.5,292912.0
2018-05-29,1295.5,386334.0
2018-05-30,1300.7,338847.0
2018-05-31,1305.35,315137.0
2018-06-01,1294.6,318565.0
2018-06-04,1295.45,215328.0
2018-06-05,1292.05,271294.0
2018-06-06,1300.1,252054.0
2018-06-07,1297.25,259648.0
2018-06-08,1298.25,217650.0
2018-06-11,1299.6,211583.0
2018-06-12,1298.65,236393.0
2018-06-13,1296.15,263840.0
2018-06-14,1302.75,347193.0
2018-06-15,1285.25,525960.0
2018-06-18,1281.55,195743.0
2018-06-19,1276.15,289574.0
2018-06-20,1274.2,233184.0
2018-06-21,1266.15,281809.0
2018-06-22,1269.15,184223.0
2018-06-25,1268.7,201565.0
2018-06-26,1260.3,254014.0
2018-06-27,1254.6,256900.0
2018-06-28,1251.55,241824.0
2018-06-29,1250.45,226196.0
2018-07-02,1247.8,262872.0
2018-07-03,1251.75,297343.0
2018-07-05,1255.5,392947.0
2018-07-06,1255.35,200193.0
2018-07-09,1262.05,238968.0
2018-07-10,1254.0,272630.0
2018-07-11,1251.4,299639.0
2018-07-12,1245.9,220956.0
2018-07-13,1241.7,257313.0
2018-07-16,1241.1,186301.0
2018-07-17,1232.8,318219.0
2018-07-18,1224.5,283976.0
2018-07-19,1217.55,428879.0
2018-07-20,1228.75,355232.0
2018-07-23,1224.95,333328.0
2018-07-24,1228.35,299064.0
2018-07-25,1231.5,272250.0
2018-07-26,1228.25,285613.0
2018-07-27,1223.95,254428.0
2018-07-30,1223.8,183752.0
2018-07-31,1220.95,297825.0
2018-08-01,1219.0,218458.0
2018-08-02,1215.45,234632.0
2018-08-03,1216.3,280209.0
2018-08-06,1209.65,199536.0
2018-08-07,1212.35,205380.0
2018-08-08,1209.55,263236.0
2018-08-09,1214.35,232037.0
2018-08-10,1214.4,328240.0
2018-08-13,1200.35,374115.0
2018-08-14,1197.0,242549.0
2018-08-15,1182.0,377682.0
2018-08-16,1180.4,362108.0
2018-08-17,1178.4,255792.0
2018-08-20,1184.35,205769.0
2018-08-21,1190.95,218291.0
2018-08-22,1196.65,234153.0
2018-08-23,1192.35,232882.0
2018-08-24,1197.7,293979.0
2018-08-28,1212.25,273176.0
2018-08-29,1204.2,241896.0
2018-08-30,1197.3,288072.0
2018-08-31,1202.45,265106.0
2018-09-04,1190.85,421469.0
2018-09-05,1196.7,209563.0
2018-09-06,1205.15,284202.0
2018-09-07,1198.9,287651.0
2018-09-10,1196.6,213402.0
2018-09-11,1189.85,263070.0
2018-09-12,1195.6,304315.0
2018-09-13,1209.8,304352.0
2018-09-14,1201.95,282261.0
2018-09-17,1201.9,209936.0
2018-09-18,1200.2,229111.0
2018-09-19,1203.3,233870.0
2018-09-20,1208.35,241605.0
2018-09-21,1198.7,344754.0
2018-09-24,1202.75,214291.0
2018-09-25,1201.9,197635.0
2018-09-26,1194.25,343475.0
2018-09-27,1185.4,351051.0
2018-09-28,1187.25,307816.0
2018-10-01,1189.35,220507.0
2018-10-02,1204.7,365322.0
2018-10-03,1201.2,255072.0
2018-10-04,1203.45,290842.0
2018-10-05,1203.8,255479.0
2018-10-08,1186.95,320099.0
2018-10-09,1185.55,243864.0
2018-10-10,1188.6,248561.0
2018-10-11,1205.55,531781.0
2018-10-12,1219.75,318233.0
2018-10-15,1229.95,291572.0
2018-10-16,1230.7,242416.0
2018-10-17,1229.05,235331.0
2018-10-18,1223.0,243105.0
2018-10-19,1227.85,191796.0
2018-10-22,1222.3,187230.0
2018-10-23,1235.95,288378.0
2018-10-24,1230.55,211477.0
2018-10-25,1230.8,259679.0
2018-10-26,1233.85,315690.0
2018-10-29,1230.8,234294.0
2018-10-30,1225.4,224637.0
2018-10-31,1214.95,247057.0
2018-11-01,1231.15,313451.0
2018-11-02,1232.1,256023.0
2018-11-05,1232.25,159425.0
2018-11-06,1231.6,199669.0
2018-11-07,1229.95,259294.0
2018-11-08,1224.15,239016.0
2018-11-09,1211.4,322350.0
2018-11-12,1205.55,203644.0
2018-11-13,1202.1,248928.0
2018-11-14,1203.25,277865.0
2018-11-15,1211.85,253571.0
2018-11-16,1222.4,242036.0
2018-11-19,1221.6,198385.0
2018-11-20,1223.0,255195.0
2018-11-21,1226.1,227212.0
2018-11-23,1223.65,240354.0
2018-11-26,1223.4,267323.0
2018-11-27,1221.2,307887.0
2018-11-28,1213.25,247168.0
2018-11-29,1226.25,246432.0
2018-11-30,1217.55,170448.0
2018-12-03,1230.3,247720.0
2018-12-04,1240.3,221135.0
2018-12-05,1235.9,110207.0
2018-12-06,1242.55,248859.0
2018-12-07,1243.3,225556.0
2018-12-10,1245.35,199740.0
2018-12-11,1245.3,186386.0
2018-12-12,1245.75,157070.0
2018-12-13,1242.75,158850.0
2018-12-14,1235.35,194651.0
2018-12-17,1241.65,166877.0
2018-12-18,1246.3,171587.0
2018-12-19,1255.0,275306.0
2018-12-20,1259.75,318239.0
2018-12-21,1258.15,212775.0
2018-12-27,1268.0,213501.0
2018-12-28,1279.0,162727.0
2019-01-02,1282.9,235334.0
2019-01-03,1290.45,244542.0
2019-01-04,1279.9,316063.0
2019-01-07,1292.2,204679.0
2019-01-08,1286.45,221915.0
2019-01-09,1288.6,245969.0
2019-01-10,1291.9,239920.0
2019-01-11,1288.95,210644.0
2019-01-14,1292.75,221893.0
2019-01-15,1294.4,242065.0
2019-01-16,1292.3,181387.0
2019-01-17,1290.7,191979.0
2019-01-18,1284.2,225565.0
2019-01-22,1282.1,318850.0
2019-01-23,1279.8,217130.0
2019-01-24,1283.7,225765.0
2019-01-25,1293.9,303837.0
2019-01-28,1302.15,243070.0
2019-01-29,1307.55,213607.0
2019-01-30,1310.7,272109.0
2019-01-31,1323.25,224751.0
2019-02-01,1318.7,200004.0
2019-02-04,1312.15,159557.0
2019-02-05,1314.2,129013.0
2019-02-06,1312.4,137247.0
2019-02-07,1310.0,166761.0
2019-02-08,1314.85,135686.0
2019-02-11,1306.4,150611.0
2019-02-12,1310.0,146448.0
2019-02-13,1312.8,213962.0
2019-02-14,1311.45,228458.0
2019-02-15,1316.55,200282.0
2019-02-19,1334.15,348636.0
2019-02-20,1343.75,246722.0
2019-02-21,1331.25,285810.0
2019-02-22,1329.05,241803.0
2019-02-25,1331.05,181778.0
2019-02-26,1325.05,185564.0
2019-02-27,1322.85,198038.0
2019-02-28,1319.15,252235.0
2019-03-01,1311.95,343472.0
2019-03-04,1285.4,268391.0
2019-03-05,1283.8,216929.0
2019-03-06,1285.85,192932.0
2019-03-07,1285.3,257922.0
2019-03-08,1296.75,283843.0
2019-03-11,1292.75,196857.0
2019-03-12,1297.05,203894.0
2019-03-13,1306.95,214238.0
2019-03-14,1295.55,248206.0
2019-03-15,1303.5,234648.0
2019-03-18,1305.6,176492.0
2019-03-19,1307.7,206904.0
2019-03-20,1303.7,370397.0
2019-03-21,1309.6,332611.0
2019-03-22,1311.3,271383.0
2019-03-25,1319.55,251981.0
2019-03-26,1316.3,267173.0
2019-03-27,1309.7,206263.0
2019-03-28,1295.15,426819.0
2019-03-29,1295.4,270179.0
2019-04-01,1293.5,236657.0
2019-04-02,1290.3,196403.0
2019-04-03,1290.45,190367.0
2019-04-04,1283.15,262537.0
2019-04-05,1288.45,231451.0
2019-04-08,1300.0,207572.0
2019-04-09,1303.0,200341.0
2019-04-10,1305.45,218880.0
2019-04-11,1298.8,324740.0
2019-04-12,1294.3,192493.0
2019-04-15,1285.65,232989.0
2019-04-16,1276.35,326514.0
2019-04-17,1275.85,223357.0
2019-04-18,1275.7,229629.0
2019-04-23,1269.5,280344.0
2019-04-24,1271.65,246046.0
2019-04-25,1280.8,237154.0
2019-04-26,1284.2,278887.0
2019-04-29,1279.5,208956.0
2019-04-30,1282.3,239444.0
2019-05-01,1283.8,275425.0
2019-05-02,1270.95,282497.0
2019-05-03,1278.55,280323.0
2019-05-07,1281.2,251087.0
2019-05-08,1285.2,302694.0
2019-05-09,1286.1,306546.0
2019-05-10,1287.1,238643.0
2019-05-13,1295.6,379440.0
2019-05-14,1298.4,222050.0
2019-05-15,1299.1,247522.0
2019-05-16,1291.7,282065.0
2019-05-17,1280.8,264569.0
2019-05-20,1276.85,212182.0
2019-05-21,1271.15,213168.0
2019-05-22,1273.8,191366.0
2019-05-23,1283.65,330160.0
2019-05-24,1282.5,218714.0
2019-05-28,1278.3,362163.0
2019-05-29,1281.65,189694.0
2019-05-30,1280.95,284019.0
2019-05-31,1295.55,341175.0
2019-06-03,1317.1,363396.0
2019-06-04,1324.25,319959.0
2019-06-05,1335.05,413470.0
2019-06-06,1335.5,263086.0
2019-06-07,1340.65,331289.0
2019-06-10,1328.6,228033.0
2019-06-11,1324.3,215146.0
2019-06-12,1332.35,234455.0
2019-06-13,1335.9,204827.0
2019-06-14,1351.25,358448.0
2019-06-17,1341.3,238707.0
2019-06-18,1341.35,376267.0
2019-06-19,1344.05,332611.0
2019-06-20,1379.5,542895.0
2019-06-21,1397.15,518888.0
2019-06-24,1405.7,375145.0
2019-06-25,1431.4,643590.0
2019-06-26,1403.95,421948.0
2019-06-27,1402.5,336359.0
2019-06-28,1409.0,306620.0
2019-07-01,1390.1,389761.0
2019-07-02,1391.05,383253.0
2019-07-03,1413.5,419609.0
2019-07-05,1388.65,577376.0
2019-07-08,1400.1,318692.0
2019-07-09,1391.55,287176.0
2019-07-10,1408.3,443496.0
2019-07-11,1413.75,400086.0
2019-07-12,1407.6,284967.0
2019-07-15,1412.4,243376.0
2019-07-16,1409.85,334818.0
2019-07-17,1410.35,358172.0
2019-07-18,1417.45,481325.0
2019-07-19,1439.7,530022.0
2019-07-22,1427.75,255354.0
2019-07-23,1425.55,386682.0
2019-07-24,1426.95,318164.0
2019-07-25,1416.1,489392.0
2019-07-26,1420.4,306018.0
2019-07-29,1419.05,224267.0
2019-07-30,1425.9,259623.0
2019-07-31,1427.55,419577.0
2019-08-01,1406.8,587561.0
2019-08-02,1441.75,493051.0
2019-08-05,1465.25,534188.0
2019-08-06,1465.25,381923.0
2019-08-07,1506.05,651548.0
2019-08-08,1495.75,402963.0
2019-08-09,1497.7,332605.0
2019-08-12,1504.7,355101.0
2019-08-13,1498.4,616740.0
2019-08-14,1513.25,484188.0
2019-08-15,1515.65,436117.0
2019-08-16,1515.25,322455.0
2019-08-19,1496.6,295828.0
2019-08-20,1504.55,247535.0
2019-08-21,1503.25,245896.0
2019-08-22,1502.05,279405.0
2019-08-23,1503.8,472999.0
2019-08-27,1532.95,347046.0
2019-08-28,1537.15,353912.0
2019-08-29,1540.2,455595.0
2019-08-30,1528.4,330849.0
2019-09-03,1537.85,554833.0
2019-09-04,1546.1,412349.0
2019-09-05,1529.1,606398.0
2019-09-06,1523.7,544865.0
2019-09-09,1509.2,317523.0
2019-09-10,1498.25,397917.0
2019-09-11,1490.65,308791.0
2019-09-12,1515.2,491465.0
2019-09-13,1503.1,364417.0
2019-09-16,1497.2,349611.0
2019-09-17,1502.1,336627.0
2019-09-18,1503.5,364956.0
2019-09-19,1500.7,291302.0
2019-09-20,1501.9,284387.0
2019-09-23,1522.1,359879.0
2019-09-24,1520.65,424860.0
2019-09-25,1528.75,481457.0
2019-09-26,1506.4,378285.0
2019-09-27,1489.9,451928.0
2019-09-30,1485.3,439706.0
2019-10-01,1473.45,450174.0
2019-10-02,1492.6,393098.0
2019-10-03,1517.1,408743.0
2019-10-04,1499.15,344786.0
2019-10-07,1501.25,257779.0
2019-10-08,1505.85,371439.0
2019-10-09,1507.25,285278.0
2019-10-10,1494.8,417877.0
2019-10-11,1479.15,485955.0
2019-10-14,1490.6,228323.0
2019-10-15,1487.8,317991.0
2019-10-16,1485.1,367898.0
2019-10-17,1492.65,305666.0
2019-10-18,1490.0,232552.0
2019-10-21,1491.65,284292.0
2019-10-22,1485.35,208969.0
2019-10-23,1494.45,244615.0
2019-10-24,1496.55,305012.0
2019-10-25,1513.45,368743.0
2019-10-28,1492.4,318126.0
2019-10-29,1486.75,291980.0
2019-10-30,1492.1,353638.0
2019-10-31,1510.95,390013.0
2019-11-01,1508.8,380987.0
2019-11-04,1509.45,260197.0
2019-11-05,1488.95,593619.0
2019-11-06,1486.05,313719.0
2019-11-07,1484.25,674982.0
2019-11-08,1464.15,447069.0
2019-11-11,1458.7,310155.0
2019-11-12,1452.05,429612.0
2019-11-13,1462.9,352334.0
2019-11-14,1466.65,317400.0
2019-11-15,1466.9,251211.0
2019-11-18,1467.65,331235.0
2019-11-19,1468.45,307855.0
2019-11-20,1471.7,369970.0
2019-11-21,1467.05,388337.0
2019-11-22,1464.45,320504.0
2019-11-25,1458.4,298709.0
2019-11-26,1454.65,346362.0
2019-11-27,1454.35,232122.0
2019-11-29,1460.15,272344.0
2019-12-02,1461.15,316575.0
2019-12-03,1477.3,400899.0
2019-12-04,1475.1,319730.0
2019-12-05,1475.95,240014.0
2019-12-06,1459.65,317315.0
2019-12-09,1461.7,177222.0
2019-12-10,1464.95,228832.0
2019-12-11,1466.8,251732.0
2019-12-12,1467.8,409855.0
2019-12-13,1466.6,356682.0
2019-12-16,1477.9,165853.0
2019-12-17,1475.8,173253.0
2019-12-18,1474.05,197967.0
2019-12-19,1476.7,201186.0
2019-12-20,1479.0,140768.0
2019-12-23,1482.1,162446.0
2019-12-27,1511.5,204993.0
2019-12-30,1514.75,178722.0
2020-01-02,1527.1,270546.0
2020-01-03,1548.75,436740.0
2020-01-06,1573.1,558969.0
2020-01-07,1567.85,435869.0
2020-01-08,1571.95,813406.0
2020-01-09,1550.75,372880.0
2020-01-10,1553.6,344342.0
2020-01-13,1549.9,311734.0
2020-01-14,1545.1,340913.0
2020-01-15,1549.0,310070.0
2020-01-16,1554.55,260054.0
2020-01-17,1557.6,264926.0
2020-01-21,1551.3,462622.0
2020-01-22,1556.9,286081.0
2020-01-23,1562.9,361025.0
2020-01-24,1564.3,427139.0
