date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2011-07-26,12.53531293154947,3.621880446457711,179.0,61.77460917127235,0,0.37074975121882847,5.5185438879709325,0.417817888296298,0.08306420059263354,2,2.0,-2.3847210243073826,-2.3822788167707474
2011-07-27,6.683826222124708,3.7175662519473045,149.0,64.5004026346701,0,0.2332177783542111,4.122168675684337,0.43787129377898715,0.05155880303766134,2,2.0,-2.4107601685702242,-2.407558108168105
2011-07-28,-0.3270559700144986,3.5911718075109977,82.0,65.04726505233666,0,0.053411666958952164,2.3345155466754486,0.4318488780937967,0.022768193676235438,2,2.0,-2.4126861179935233,-2.409437369536647
2011-07-29,-15.792823579273318,2.985421951673987,116.0,66.63953801945112,-1,-0.2761690944390294,1.9633942568949583,0.3961807762505353,-0.0064499540835129595,0,2.0,-1.9237174276675078,-1.9611652446341112
2011-08-01,-14.331151941191138,2.444279017521951,154.0,69.36955245634329,-1,-0.40865601429553267,2.34670434689356,0.3322669034758693,-0.035181913429089495,0,2.0,-1.920609865328622,-1.958043785135939
2011-08-02,-4.827805654962504,2.2170263715068113,57.0,68.98300394208256,0,-0.31795433015533614,0.9800779163164179,0.31757299044898785,-0.02493791322798547,0,2.0,-1.9139280622157477,-1.95133209956033
2011-08-03,2.6206275904542053,2.2296389095989175,101.0,69.9835350688925,0,-0.15267089603161493,0.9903045215631749,0.3117157901718699,-0.015397556752551708,0,2.0,-1.9190839346106634,-1.9565110419671454
2011-08-04,-30.32090817345579,1.212434313253456,40.0,69.04654959798961,-1,-0.5849377461885382,0.02665952533014604,0.31015820510154746,-0.008477570911437075,0,2.0,-2.1141682551799543,-2.149455550064402
2011-08-05,9.258296833559143,1.4638675170130093,178.0,72.45134492305245,0,-0.1667522712144925,1.7157274251964907,0.2959600332318591,-0.011337871390562717,0,2.0,-2.115002166270947,-2.1502882114906745
2011-08-08,6.61631124694668,1.6248813835734368,391.0,82.40599039420707,0,-0.0028692023270324996,5.8351864481755555,0.272307840028459,-0.01749503229698142,0,2.0,-2.1780151381665664,-2.2122141580266472
2011-08-09,23.6431220362183,2.3129514039685897,586.0,98.14330319438812,1,0.3426004090340602,10.786249624178307,0.3560904233546063,0.03314377551458294,2,2.0,-2.1686015134481575,-2.2029066344511947
2011-08-10,-24.8234085570939,1.4649401551853853,38.0,96.26382496956349,-1,-0.25270541987457207,4.453385699676835,0.3288467580189129,0.0029500550894447745,0,2.0,-2.179700584520171,-2.2139677450908404
2011-08-11,29.825122054139683,2.351195839527709,307.0,102.84933043926465,1,0.3167751322338757,5.519445584688998,0.3703364452657752,0.022219871168153542,2,2.0,-2.188465505200811,-2.222700044135802
2011-08-12,30.31326286758236,3.225010434154418,355.0,110.72903886303764,1,0.5952948634302924,6.6995770042309974,0.43833597272458513,0.045109699313481744,2,2.0,-2.2327032974417085,-2.2662311666737036
2011-08-15,2.459465818438048,3.2010871649132815,247.0,114.98750639856772,0,0.285685797094578,5.479022269880535,0.46519257486236426,0.035983150725630436,2,2.0,-2.2125547354309103,-2.246184181690171
2011-08-16,3.2468893517357174,3.202518483251483,74.0,113.70664682361247,0,0.14355855771638965,2.0990813474626457,0.4662780348972465,0.01853430538025634,2,2.0,-2.1997778286358534,-2.2334646652285857
2011-08-17,-0.6493242235026173,3.082148398665417,297.0,119.4345641103746,0,0.011594236565161814,3.9134993171123833,0.4728153243013125,0.012535797392161173,2,2.0,-2.170681171318625,-2.2044897357575217
2011-08-18,-22.68993367711392,2.2767708337973107,80.0,118.20223398192539,-1,-0.39689166415147215,1.3405845943315886,0.4842556197598152,0.011988046425331921,0,2.0,-1.8930280689545231,-1.9428243561795677
2011-08-19,25.59338815570959,3.0054151251070707,491.0,129.85216416999023,1,0.1658763135791439,6.495257391198216,0.49277036394597407,0.010251395305745403,2,2.0,-1.8995409543434802,-1.9494107850879934
