date,pl,oz_exp,oz_long,oz_short,gold,long_signal,long_signal_size,long,short_signal,short_signal_size,short,pos,str,str_return,gold_return,str_cum_return,gold_cum_return
2021-03-16,-79174.99999999997,2000.0,4500.0,-2500.0,1735.0,1.0,1,1.0,0.0,0,1.0,4.0,1.0,0.006584863516374995,0.006584863516374995,-0.051612804597378825,-0.10714285714285743
2021-03-17,-89874.9999999998,2500.0,5000.0,-2500.0,1729.65,1.0,1,1.0,0.0,0,0.0,5.0,1.25,-0.003083573487031699,-0.003083573487031699,-0.05453722620856272,-0.10989604775627859
2021-03-18,-99249.99999999978,3000.0,5500.0,-2500.0,1725.9,1.0,1,1.0,0.0,0,0.0,6.0,1.2,-0.0027100858555198504,-0.0021680686844158803,-0.05709951149873538,-0.11182585426101299
2021-03-19,-71349.99999999991,3500.0,6000.0,-2500.0,1735.2,1.0,1,1.0,1.0,1,0.0,7.0,1.1666666666666667,0.006466191552233535,0.005388492960194613,-0.051002536325391645,-0.1070399341292716
2021-03-22,-68024.99999999974,3500.0,6500.0,-3000.0,1736.15,1.0,1,1.0,0.0,0,1.0,7.0,1.0,0.0006387352082372807,0.0005474873213462406,-0.05039637823281473,-0.10655104981473884
2021-03-23,-102849.99999999991,4000.0,7000.0,-3000.0,1726.2,1.0,1,1.0,0.0,0,0.0,8.0,1.1428571428571428,-0.005731071623995665,-0.005731071623995665,-0.05583862460356814,-0.11167146974063435
2021-03-24,-85650.00000000009,4500.0,7500.0,-3000.0,1730.5,1.0,1,1.0,1.0,1,0.0,9.0,1.125,0.0028468808447953565,0.002491020739195937,-0.05315070966955626,-0.10945862494853886
2021-03-25,-55050.0000000003,4500.0,8000.0,-3500.0,1737.3,1.0,1,1.0,1.0,1,1.0,9.0,1.0,0.004420687662525152,0.003929500144466802,-0.04896498469352173,-0.10595924248662048
2021-03-26,-79800.00000000029,4500.0,8500.0,-4000.0,1731.8,1.0,1,1.0,0.0,0,1.0,9.0,1.0,-0.0031658320382201843,-0.0031658320382201843,-0.051975801814448164,-0.10878962536023096
2021-03-29,-196124.99999999988,5000.0,9000.0,-4000.0,1705.95,0.0,0,1.0,0.0,0,0.0,10.0,1.1111111111111112,-0.014926665896754732,-0.014926665896754732,-0.06612664228280274,-0.12209242486620042
2021-03-30,-306124.9999999999,5000.0,9000.0,-4000.0,1683.95,0.0,0,0.0,0.0,0,0.0,10.0,1.0,-0.014328933699372505,-0.012896040329435254,-0.07950805170914288,-0.13341395636064257
2021-03-31,-270625.00000000035,5000.0,9000.0,-4000.0,1691.05,0.0,0,0.0,0.0,0,0.0,10.0,1.0,0.004216277205380203,0.004216277205380203,-0.07562700248982812,-0.12976018937834533
2021-04-01,-95625.00000000032,5000.0,9000.0,-4000.0,1726.05,0.0,0,0.0,1.0,1,0.0,10.0,1.0,0.02069719996451913,0.02069719996451913,-0.05649506971855811,-0.11174866200082367
2021-04-06,-2624.999999999676,4500.0,9000.0,-4500.0,1744.65,0.0,0,0.0,0.0,0,1.0,9.0,0.9,0.010776049361258533,0.010776049361258533,-0.0463278140172545,-0.10217682173734066
2021-04-07,-32325.00000000028,4500.0,9000.0,-4500.0,1738.05,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.003404694351302673,-0.0037829937236696365,-0.049574776321864356,-0.10557328118567344
2021-04-08,46199.99999999994,4500.0,9000.0,-4500.0,1755.5,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.010039987342136403,0.010039987342136403,-0.04003251910648875,-0.09659324825030902
2021-04-09,-18149.99999999986,4500.0,9000.0,-4500.0,1741.2,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.008145827399601235,-0.008145827399601235,-0.0478522485150773,-0.10395224372169642
2021-04-12,-55725.00000000045,4500.0,9000.0,-4500.0,1732.85,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.004795543303468985,-0.004795543303468985,-0.05241831428862387,-0.10824927953890529
2021-04-13,12225.000000000138,4500.0,9000.0,-4500.0,1747.95,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.008713968318088794,0.008713968318088794,-0.04416111750053375,-0.10047859201317444
2021-04-14,-43575.00000000028,4500.0,9000.0,-4500.0,1735.55,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.007094024428616397,-0.007094024428616397,-0.05094186188280636,-0.10685981885549645
2021-04-15,53850.00000000014,4500.0,9000.0,-4500.0,1757.2,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.012474431736337221,0.012474431736337221,-0.03910290092504809,-0.09571840263482945
2021-04-16,131475.00000000015,4500.0,9000.0,-4500.0,1774.45,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.00981675392670156,0.00981675392670156,-0.029670010554547877,-0.08684129271305097
2021-04-19,131699.99999999994,4500.0,9000.0,-4500.0,1774.5,0.0,0,0.0,0.0,0,0.0,9.0,1.0,2.8177745216906303e-05,2.8177745216906303e-05,-0.029642668843329,-0.08681556195965445
2021-04-20,146774.9999999995,4500.0,9000.0,-4500.0,1777.85,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.0018878557340096247,0.0018878557340096247,-0.027810774191666554,-0.0850916014820916
2021-04-21,238350.00000000015,4500.0,9000.0,-4500.0,1798.2,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.011446409989594342,0.011446409989594342,-0.01668269772559805,-0.07461918484973251
2021-04-22,191324.99999999994,4500.0,9000.0,-4500.0,1787.75,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.005811366922478078,-0.005811366922478078,-0.02239711537033584,-0.0799969123095926
2021-04-23,164549.9999999997,4500.0,9000.0,-4500.0,1781.8,1.0,1,0.0,0.0,0,0.0,9.0,1.0,-0.0033282058453363295,-0.0033282058453363295,-0.025650779005377933,-0.08305887196377126
2021-04-26,126524.9999999995,5000.0,9500.0,-4500.0,1773.35,0.0,0,1.0,0.0,0,0.0,10.0,1.1111111111111112,-0.004742395330564642,-0.004742395330564642,-0.03027152820136214,-0.08740736928777293
2021-04-27,180525.00000000047,5000.0,9500.0,-4500.0,1784.15,0.0,0,0.0,1.0,1,0.0,10.0,1.0,0.0067668536949841126,0.006090168325485701,-0.023709517508840205,-0.08184952655413769
2021-04-28,120775.00000000022,4500.0,9500.0,-5000.0,1772.2,0.0,0,0.0,0.0,0,1.0,9.0,0.9,-0.006697867331782681,-0.006697867331782681,-0.03024858163784805,-0.08799917661589152
2021-04-29,77800.00000000038,4500.0,9500.0,-5000.0,1762.65,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.0048499040740322295,-0.005388782304480255,-0.03495178299256119,-0.09291375051461526
2021-04-30,100300.00000000038,4500.0,9500.0,-5000.0,1767.65,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.0028366380166227056,0.0028366380166227056,-0.03221429053232394,-0.09034067517496935
2021-05-04,235750.00000000003,4500.0,9500.0,-5000.0,1797.75,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.017028257856475992,0.017028257856475992,-0.015734585921695743,-0.07485076163030091
2021-05-05,166000.00000000003,4500.0,9500.0,-5000.0,1782.25,0.0,0,0.0,0.0,0,0.0,9.0,1.0,-0.008621888471700756,-0.008621888471700756,-0.024220812548431225,-0.08282729518320331
2021-05-06,305050.00000000047,4500.0,9500.0,-5000.0,1813.15,0.0,0,0.0,0.0,0,0.0,9.0,1.0,0.017337635011923203,0.017337635011923203,-0.007303109144164988,-0.06692568958419132
2021-05-07,410349.9999999998,4500.0,9500.0,-5000.0,1836.55,1.0,1,0.0,0.0,0,0.0,9.0,1.0,0.012905716570609016,0.012905716570609016,0.005508355569745271,-0.054883696994648457
2021-05-10,427900.0000000001,5000.0,10000.0,-5000.0,1840.45,1.0,1,1.0,0.0,0,0.0,10.0,1.1111111111111112,0.0021235468677685,0.0021235468677685,0.007643599688730518,-0.05287669822972452
2021-05-11,371149.9999999994,5500.0,10500.0,-5000.0,1829.1,1.0,1,1.0,0.0,0,0.0,11.0,1.1,-0.006852188927225006,-0.006166970034502506,0.000739035372354202,-0.05871757925072085
2021-05-12,379950.00000000023,6000.0,11000.0,-5000.0,1830.7,0.0,0,1.0,0.0,0,0.0,12.0,1.0909090909090908,0.0009622218577442388,0.0008747471434038534,0.0017019683460874901,-0.0578941951420342
2021-05-13,326549.99999999977,6000.0,11000.0,-5000.0,1821.8,0.0,0,0.0,0.0,0,0.0,12.0,1.0,-0.005303485502316548,-0.004861528377123503,-0.0036105435206779113,-0.06247426924660393
2021-05-14,424349.9999999994,6000.0,11000.0,-5000.0,1838.1,0.0,0,0.0,0.0,0,0.0,12.0,1.0,0.008947195081787207,0.008947195081787207,0.005304347323878522,-0.054086043639358206
2021-05-17,517950.00000000023,6000.0,11000.0,-5000.0,1853.7,0.0,0,0.0,0.0,0,0.0,12.0,1.0,0.00848702464501394,0.00848702464501394,0.013836390095355977,-0.04605804857966278
2021-05-18,596250.0,6000.0,11000.0,-5000.0,1866.75,0.0,0,0.0,2.0,1,0.0,12.0,1.0,0.00703997410584245,0.00703997410584245,0.020973772029188043,-0.039342321943186764
2021-05-19,726450.0000000003,5000.0,11000.0,-6000.0,1888.45,0.0,0,0.0,0.0,0,2.0,10.0,0.8333333333333334,0.011624481049953062,0.011624481049953062,0.03284206229464037,-0.028175174969123473
2021-05-20,675699.9999999998,5000.0,11000.0,-6000.0,1878.3,0.0,0,0.0,0.0,0,0.0,10.0,1.0,-0.004478981881084199,-0.005374778257301038,0.028215981411600977,-0.03339851790860482
2021-05-21,663700.0000000005,5000.0,11000.0,-6000.0,1875.9,0.0,0,0.0,0.0,0,0.0,10.0,1.0,-0.001277751157961915,-0.001277751157961915,0.02690217725071742,-0.0346335940716348
2021-05-24,684950.0000000005,5000.0,11000.0,-6000.0,1880.15,0.0,0,0.0,0.0,0,0.0,10.0,1.0,0.0022655791886561083,0.0022655791886561083,0.0292287054522824,-0.03244648003293571
2021-05-25,719200.0000000001,5000.0,11000.0,-6000.0,1887.0,0.0,0,0.0,0.0,0,0.0,10.0,1.0,0.0036433263303459196,0.0036433263303459196,0.032978521494804625,-0.02892136681762081
2021-05-26,782950.0,5000.0,11000.0,-6000.0,1899.75,0.0,0,0.0,0.0,0,0.0,10.0,1.0,0.006756756756756799,0.006756756756756799,0.039958106099499346,-0.02236002470152365
2021-05-27,741450.0000000003,5000.0,11000.0,-6000.0,1891.45,0.0,0,0.0,0.0,0,0.0,10.0,1.0,-0.004368995920515872,-0.004368995920515872,0.03541453337644329,-0.026631329765335887
2021-05-28,783950.0000000003,5000.0,11000.0,-6000.0,1899.95,0.0,0,0.0,0.0,0,0.0,10.0,1.0,0.0044939067910862995,0.0044939067910862995,0.04006758977957303,-0.022257101687937708
2021-06-01,780949.9999999997,5000.0,11000.0,-6000.0,1899.35,0.0,0,0.0,0.0,0,0.0,10.0,1.0,-0.0003157977841522497,-0.0003157977841522497,0.039739138739351976,-0.022565870728695203
2021-06-02,797950.0,5000.0,11000.0,-6000.0,1902.75,0.0,0,0.0,0.0,0,0.0,10.0,1.0,0.0017900860820807551,0.0017900860820807551,0.04160036130060396,-0.020816179497735954
2021-06-03,616949.9999999998,5000.0,11000.0,-6000.0,1866.55,0.0,0,0.0,6.0,1,0.0,10.0,1.0,-0.019025095256865132,-0.019025095256865132,0.021783815207274904,-0.03944524495677271
2021-06-04,737199.9999999997,2000.0,11000.0,-9000.0,1890.6,0.0,0,0.0,0.0,0,6.0,4.0,0.4,0.012884733867295273,0.012884733867295273,0.034949227736130295,-0.027068752573075727
2021-06-07,732799.9999999999,2000.0,11000.0,-9000.0,1888.4,0.0,0,0.0,0.0,0,0.0,4.0,1.0,-0.00046546070030673015,-0.0011636517507668254,0.034467499543806346,-0.028200905722519765
2021-06-08,742299.9999999999,2000.0,11000.0,-9000.0,1893.15,0.0,0,0.0,0.0,0,0.0,4.0,1.0,0.0025153569159075406,0.0025153569159075406,0.037069554523065484,-0.025756484149856207
2021-06-09,745199.9999999997,2000.0,11000.0,-9000.0,1894.6,0.0,0,0.0,0.0,0,0.0,4.0,1.0,0.0007659192351370248,0.0007659192351370248,0.0378638660430497,-0.025010292301359094
2021-06-10,733299.9999999999,2000.0,11000.0,-9000.0,1888.65,1.0,1,0.0,0.0,0,0.0,4.0,1.0,-0.0031405045919982166,-0.0031405045919982166,0.034604449805872406,-0.02807225195553764
2021-06-11,718099.9999999997,2500.0,11500.0,-9000.0,1881.05,1.0,1,1.0,0.0,0,0.0,5.0,1.25,-0.004024038334260016,-0.004024038334260016,0.03044116183905765,-0.03198332647179958
2021-06-14,679474.9999999997,3000.0,12000.0,-9000.0,1865.6,1.0,1,1.0,0.0,0,0.0,6.0,1.2,-0.0102668722256187,-0.00821349778049496,0.01986175409443791,-0.039934129271305574
2021-06-15,677974.9999999997,3500.0,12500.0,-9000.0,1865.1,0.0,0,1.0,0.0,0,0.0,7.0,1.1666666666666667,-0.00032161234991421315,-0.00026801029159517764,0.01953375395911605,-0.04019143680527015
2021-06-16,662749.9999999998,3500.0,12500.0,-9000.0,1860.75,0.0,0,0.0,0.0,0,0.0,7.0,1.0,-0.0027210337247331835,-0.0023323146211998713,0.016759568231089483,-0.04243001235076205
2021-06-17,375575.00000000006,3500.0,12500.0,-9000.0,1778.7,0.0,0,0.0,5.0,1,0.0,7.0,1.0,-0.04409512293430062,-0.04409512293430062,-0.02807456992468682,-0.08465417867435188
2021-06-18,355974.9999999996,1000.0,12500.0,-11500.0,1773.1,0.0,0,0.0,0.0,0,5.0,2.0,0.2857142857142857,-0.0031483667847305163,-0.0031483667847305163,-0.031134547665970902,-0.08753602305475539
2021-06-21,357924.9999999996,1000.0,12500.0,-11500.0,1775.05,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.00031421964759058085,0.001099768766567033,-0.03083011110497591,-0.08653252367229347
2021-06-22,357924.9999999996,1000.0,12500.0,-11500.0,1775.05,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.0,0.0,-0.03083011110497591,-0.08653252367229347
2021-06-23,374474.99999999953,1000.0,12500.0,-11500.0,1791.6,0.0,0,0.0,0.0,0,0.0,2.0,1.0,0.009323681023069685,0.009323681023069685,-0.021793880203754834,-0.07801564429806551
2021-06-24,367724.99999999953,1000.0,12500.0,-11500.0,1784.85,1.0,1,0.0,0.0,0,0.0,2.0,1.0,-0.0037675820495646217,-0.0037675820495646217,-0.025479352021473445,-0.0814892960065875
2021-06-25,369524.99999999977,1500.0,13000.0,-11500.0,1786.65,1.0,1,1.0,0.0,0,0.0,3.0,1.5,0.0010084881082443875,0.0010084881082443875,-0.024496559536748452,-0.08056298888431501
2021-06-28,359999.99999999965,2000.0,13500.0,-11500.0,1780.3,1.0,1,1.0,0.0,0,0.0,4.0,1.3333333333333333,-0.005331206447821424,-0.0035541376318809492,-0.029697169768418186,-0.08383079456566545
2021-06-29,310299.99999999977,2500.0,14000.0,-11500.0,1755.45,1.0,1,1.0,4.0,1,0.0,5.0,1.25,-0.018611095508247612,-0.01395832163118571,-0.047755568413781035,-0.09661897900370575
2021-06-30,329549.99999999977,1000.0,14500.0,-13500.0,1763.15,0.0,0,1.0,1.0,1,4.0,2.0,0.4,0.0054829246062262915,0.004386339684981033,-0.04253448398869508,-0.09265644298065101
2021-07-01,347899.9999999997,500.0,14500.0,-14000.0,1781.5,0.0,0,0.0,1.0,1,1.0,1.0,0.5,0.004163003714942004,0.01040750928735501,-0.03854855148861114,-0.08321325648415046
2021-07-02,350224.9999999997,0.0,14500.0,-14500.0,1786.15,1.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0013050799887734943,0.0026101599775469886,-0.037293780442981594,-0.0808202964182797
2021-07-06,350224.9999999998,500.0,15000.0,-14500.0,1809.85,0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.01326876242196895,-0.037293780442981594,-0.06862391930835798
2021-07-07,347624.9999999998,500.0,15000.0,-14500.0,1804.65,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.0028731662844986294,-0.0028731662844986294,-0.040059795494889916,-0.07129991766158972
2021-07-08,349149.9999999998,500.0,15000.0,-14500.0,1807.7,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0016900784085556175,0.0016900784085556175,-0.038437421281751316,-0.06973034170440573
2021-07-09,348299.9999999999,500.0,15000.0,-14500.0,1806.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.0009404215301211938,-0.0009404215301211938,-0.039341695433336765,-0.07060518731988541
2021-07-12,341499.9999999998,500.0,15000.0,-14500.0,1792.4,0.0,0,0.0,1.0,1,0.0,1.0,1.0,-0.007530454042081858,-0.007530454042081858,-0.04657588864602025,-0.0776039522437223
2021-07-13,352224.9999999998,0.0,15000.0,-15000.0,1813.85,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.011967194822584126,0.011967194822584126,-0.035166076556898074,-0.06656545903664135
2021-07-14,352224.99999999977,0.0,15000.0,-15000.0,1823.2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.005154781266367259,-0.035166076556898074,-0.06175380815150333
2021-07-15,352224.9999999998,0.0,15000.0,-15000.0,1823.75,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0003016673979816531,-0.035166076556898074,-0.06147076986414224
2021-07-16,352224.99999999977,0.0,15000.0,-15000.0,1824.3,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0003015764222069617,-0.035166076556898074,-0.06118773157678126
2021-07-19,352224.9999999997,0.0,15000.0,-15000.0,1814.9,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.005152661294743122,-0.035166076556898074,-0.06602511321531557
2021-07-20,352224.99999999977,0.0,15000.0,-15000.0,1823.05,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.004490605543004955,-0.035166076556898074,-0.06183100041169287
2021-07-21,352224.9999999997,0.0,15000.0,-15000.0,1802.15,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.011464304325169317,-0.035166076556898074,-0.07258645533141284
2021-07-22,352224.99999999977,0.0,15000.0,-15000.0,1799.45,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0014982104708265442,-0.035166076556898074,-0.07397591601482167
2021-07-23,352224.9999999998,0.0,15000.0,-15000.0,1799.6,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.335880407894791e-05,-0.035166076556898074,-0.07389872375463236
2021-07-26,352224.99999999977,0.0,15000.0,-15000.0,1800.2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00033340742387211186,-0.035166076556898074,-0.07358995471387475
2021-07-27,352224.9999999998,0.0,15000.0,-15000.0,1800.35,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,8.332407510258655e-05,-0.035166076556898074,-0.07351276245368554
2021-07-28,352224.99999999977,500.0,15500.0,-15000.0,1796.6,1.0,1,1.0,0.0,0,0.0,1.0,1.0,-0.0,-0.0020829283194934156,-0.035166076556898074,-0.07544256895841994
2021-07-29,368574.9999999998,1000.0,16000.0,-15000.0,1829.3,0.0,0,1.0,1.0,1,0.0,2.0,2.0,0.018201046421017608,0.018201046421017608,-0.01760508952773765,-0.058614656237135354
2021-07-30,365024.99999999977,500.0,16000.0,-15500.0,1825.75,0.0,0,0.0,0.0,0,1.0,1.0,0.5,-0.003881266058054944,-0.001940633029027472,-0.021418025549359565,-0.06044153972828392
2021-08-02,357874.9999999999,500.0,16000.0,-15500.0,1811.45,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.00391619882240174,-0.00783239764480348,-0.0252503471253267,-0.06780053519967133
2021-08-03,358474.9999999999,500.0,16000.0,-15500.0,1812.65,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0006624527312373285,0.0006624527312373285,-0.024604621555507245,-0.06718299711815634
2021-08-04,366699.9999999998,500.0,16000.0,-15500.0,1829.1,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.009075111025294458,0.009075111025294458,-0.01575280020256442,-0.058717579250721186
2021-08-05,352524.99999999977,500.0,16000.0,-15500.0,1800.75,1.0,1,0.0,1.0,1,0.0,1.0,1.0,-0.015499425947187118,-0.015499425947187118,-0.031008066789551036,-0.07330691642651366
2021-08-06,333599.9999999999,500.0,16500.0,-16000.0,1762.9,0.0,0,1.0,0.0,0,1.0,1.0,1.0,-0.02101901985283905,-0.02101901985283905,-0.05137532747094231,-0.09278509674763336
2021-08-09,321574.9999999999,500.0,16500.0,-16000.0,1738.85,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.013642293947472961,-0.013642293947472961,-0.06431674409940902,-0.10516158913133034
2021-08-10,313824.9999999999,500.0,16500.0,-16000.0,1723.35,0.0,0,0.0,1.0,1,0.0,1.0,1.0,-0.008913937372401315,-0.008913937372401315,-0.0726573660429114,-0.11313812268423273
2021-08-11,323949.9999999999,0.0,16500.0,-16500.0,1743.6,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.011750369919053094,0.011750369919053094,-0.06176074705220658,-0.10271716755866656
2021-08-12,323949.99999999965,0.0,16500.0,-16500.0,1747.4,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0021793989447120854,-0.06176074705220658,-0.10076163030053564
2021-08-13,323949.9999999999,0.0,16500.0,-16500.0,1773.85,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.015136774636602901,-0.06176074705220658,-0.08715006175380868
2021-08-16,323949.9999999998,0.0,16500.0,-16500.0,1786.35,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.007046819065873677,-0.06176074705220658,-0.08071737340469376
2021-08-17,323949.9999999999,0.0,16500.0,-16500.0,1789.45,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0017353822039354316,-0.06176074705220658,-0.07912206669411326
2021-08-18,323949.9999999998,0.0,16500.0,-16500.0,1783.45,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.003352985554220589,-0.06176074705220658,-0.08220975710168843
2021-08-19,323949.9999999999,0.0,16500.0,-16500.0,1782.05,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0007849953741344562,-0.06176074705220658,-0.08293021819678936
2021-08-20,323949.9999999999,0.0,16500.0,-16500.0,1779.05,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0016834544485283542,-0.06176074705220658,-0.08447406340057695
2021-08-23,323949.9999999997,0.0,16500.0,-16500.0,1802.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.012900143334926062,-0.06176074705220658,-0.07266364759160193
2021-08-24,323949.99999999977,0.0,16500.0,-16500.0,1808.45,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0035793562708101856,-0.06176074705220658,-0.0693443804034587
2021-08-25,323949.9999999999,0.0,16500.0,-16500.0,1788.7,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.010920954408471295,-0.06176074705220658,-0.07950802799506007
2021-08-26,323949.9999999998,0.0,16500.0,-16500.0,1786.6,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0011740370101192,-0.06176074705220658,-0.08058871963771153
2021-08-27,323949.9999999997,0.0,16500.0,-16500.0,1798.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006660696294637836,-0.06176074705220658,-0.07446480032935421
2021-08-31,323949.9999999999,0.0,16500.0,-16500.0,1814.85,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.009090909090909038,-0.06176074705220658,-0.06605084396871197
2021-09-01,323949.9999999998,0.0,16500.0,-16500.0,1811.8,1.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0016805796622310076,-0.06176074705220658,-0.06762041992589596
2021-09-02,323949.9999999998,500.0,17000.0,-16500.0,1812.55,1.0,1,1.0,0.0,0,0.0,1.0,1.0,0.0,0.00041395297494206673,-0.06176074705220658,-0.06723445862494903
2021-09-03,329524.9999999999,1000.0,17500.0,-16500.0,1823.7,0.0,0,1.0,1.0,1,0.0,2.0,2.0,0.006151554439877582,0.006151554439877582,-0.05598911721006816,-0.06149650061753853
2021-09-07,307974.9999999999,500.0,17500.0,-17000.0,1802.15,0.0,0,0.0,0.0,0,1.0,1.0,0.5,-0.023633273016395284,-0.011816636508197642,-0.0782991841334909,-0.07258645533141261
2021-09-08,299899.9999999998,500.0,17500.0,-17000.0,1786.0,0.0,0,0.0,1.0,1,0.0,1.0,1.0,-0.004480759093305253,-0.008961518186610506,-0.08242910344549159,-0.08089748867846902
2021-09-09,301024.9999999998,0.0,17500.0,-17500.0,1788.25,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0012597984322508804,0.0012597984322508804,-0.08127314906853322,-0.07973960477562836
2021-09-10,301024.9999999998,0.0,17500.0,-17500.0,1794.6,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.003550957640150898,-0.08127314906853322,-0.07647179909427804
2021-09-13,301024.99999999977,0.0,17500.0,-17500.0,1793.9,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0003900590660870229,-0.08127314906853322,-0.07683202964182834
2021-09-14,301024.99999999977,0.0,17500.0,-17500.0,1792.75,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0006410613746585803,-0.08127314906853322,-0.07742383696994692
2021-09-15,301024.9999999999,0.0,17500.0,-17500.0,1796.95,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.002342769488216545,-0.08127314906853322,-0.07526245368464424
2021-09-16,301024.9999999999,0.0,17500.0,-17500.0,1747.95,1.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.027268427056957645,-0.08127314906853322,-0.10047859201317455
2021-09-17,301024.9999999999,500.0,18000.0,-17500.0,1755.95,0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.004576789953945948,-0.08127314906853322,-0.09636167146974117
2021-09-20,301924.9999999998,500.0,18000.0,-17500.0,1757.75,0.0,0,0.0,1.0,1,0.0,1.0,1.0,0.0010250861357099517,0.0010250861357099517,-0.08033137491113895,-0.09543536434746869
2021-09-22,309749.99999999977,0.0,18000.0,-18000.0,1773.4,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.008903427677428688,0.008903427677428688,-0.07214317182046004,-0.08738163853437675
2021-09-23,309749.9999999997,0.0,18000.0,-18000.0,1750.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.013194992669448569,-0.07214317182046004,-0.09942363112391983
2021-09-24,309749.9999999999,0.0,18000.0,-18000.0,1746.8,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.0018285714285714016,-0.07214317182046004,-0.10107039934129325
2021-09-27,309750.0,0.0,18000.0,-18000.0,1755.3,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0048660407602472144,-0.07214317182046004,-0.09669617126389518
2021-09-28,309749.9999999999,0.0,18000.0,-18000.0,1733.75,1.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.0,-0.012277103629009245,-0.07214317182046004,-0.10778612597776915
2021-09-29,309749.9999999998,500.0,18500.0,-18000.0,1737.15,0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.001961067051189591,-0.07214317182046004,-0.1060364347468099
