date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2010-07-27,18.260921077853936,8.567853847628582,2449000.0,2191664.7262271554,0,0.15060766045436536,4933.909842914884,0.4801430156735847,-0.011052789925686769,0,3.0,2.057990530447733,9.671883902017834
2010-07-28,29.837312753986225,9.2342882967697,3903800.0,2245168.953532567,1,0.4085210547977416,29219.068574163124,0.4842869632620406,-0.0034544211686154186,0,3.0,2.055039408790957,9.658177842436688
2010-07-29,15.86600207954848,9.442062084416142,2132200.0,2241638.6737346733,0,0.3081474212220917,12844.39438813482,0.4613796012381983,-0.013180891596228862,0,3.0,2.033045934879949,9.555268137291932
2010-07-30,14.127624455464002,9.588850512579434,3329400.0,2275631.215180471,0,0.227467924692692,23418.4679169663,0.43705812093122665,-0.018751185951600267,0,3.0,2.040719905696495,9.592724901186477
2010-08-02,2.098147837084298,9.354201428755992,1951400.0,2265498.9897060795,0,-0.003590579565374813,6643.121221287351,0.43025644941738656,-0.012776428732720179,0,3.0,2.092894480695783,9.930272763377383
2010-08-03,4.174452422297236,9.19195606892404,1592800.0,2244477.146277761,0,-0.08291796969866395,-7189.361103515519,0.4147068148511594,-0.014163031649473667,0,3.0,2.1224577827209257,10.07516200458358
2010-08-04,-0.950960496834341,8.87427252925511,1446000.0,2219524.735456577,0,-0.20030075468379638,-16070.885962349785,0.3830045458757091,-0.02293265031246199,0,3.0,2.0478990971056685,9.716281080060206
2010-08-05,8.346229783878243,8.857735015276996,1803400.0,2206520.8374735573,0,-0.10841913433095557,-14537.391972684745,0.37893126196349114,-0.01350296711233997,0,3.0,1.9364930269851963,8.822360497630832
2010-08-06,12.828321872100332,8.982079375023694,2177800.0,2205623.3113025087,0,0.007962612707871658,-7717.459071866691,0.360763702542891,-0.015835263266470067,0,3.0,1.9657426193872596,8.96400340520076
2010-08-09,3.054540256894825,8.796462696860296,2181000.0,2204853.832824305,0,-0.08882703272776356,-4243.4687750351095,0.38529151435431214,0.004346274272475548,3,3.0,1.9480537702142915,8.882285837287192
2010-08-10,14.481146842615315,8.974463100399426,1588200.0,2185583.400548543,0,0.044586685405683245,-11756.950525398712,0.39853215291141564,0.008793456414789524,0,3.0,2.013310442149628,9.183355739940142
2010-08-11,4.787058124257783,8.84335408172961,2622200.0,2199227.669281403,0,-0.043261166632066514,943.6591037307535,0.390814721220798,0.0005380123620859541,0,3.0,1.967099319563206,8.972583949687362
2010-08-12,11.374803695569652,8.922609815419522,1985800.0,2192558.054616358,0,0.01799728352892286,-2862.977780657092,0.3875609760789612,-0.001357866389875448,0,3.0,1.9802120316728653,9.031808837907661
2010-08-13,-6.7069655116479225,8.43330081714343,2378400.0,2198365.6154095978,-1,-0.23565585737358472,1472.2915062912657,0.37375523252249077,-0.007581804973172927,0,3.0,1.9487631088414743,8.880799662560205
2010-08-16,-5.531456556856028,7.996136370306315,1759600.0,2184654.1899280464,-1,-0.3364101521053494,-6119.566987630031,0.3569661985188052,-0.012185419488429258,0,3.0,1.9503423056988176,8.888098094255454
2010-08-17,-2.3572758214163514,7.672042266267578,1716600.0,2170027.4964927933,0,-0.33025212807204335,-10373.13021144157,0.3548686706019055,-0.007141473702664457,0,3.0,1.9333715142729335,8.810575438263635
2010-08-18,4.5809018045004,7.575285065258763,1733000.0,2156370.3872273923,0,-0.21350466454042924,-12015.1197384213,0.3375154436523183,-0.01224735032612585,0,3.0,1.9038105561517547,8.647887211874517
2010-08-19,-3.482348082879753,7.229182843485637,1669000.0,2141140.0626265346,0,-0.27980344315677774,-13622.722169639492,0.3399859901530446,-0.004888401912699769,0,3.0,1.8668458508420407,8.470985476677324
2010-08-20,4.639023265587866,7.148115286861676,1921400.0,2134273.1856694547,0,-0.180435499890369,-10244.799563359677,0.3458264769869201,0.00047604246058786676,3,3.0,1.8452546626360855,8.356971624505622
2010-08-23,9.978511426090565,7.236697558886419,2094000.0,2133014.6486172844,0,-0.045926613932813054,-5751.668307765025,0.32984233961684917,-0.007754047454741531,0,3.0,1.9152980590429156,8.730564984433126
2010-08-24,17.733776035149276,7.565206899304311,1969800.0,2127914.190847994,0,0.14129136324253927,-5426.063038527785,0.3196485328140324,-0.008973927128779157,0,3.0,1.9430723647729808,8.861793489569061
2010-08-25,-12.80613910484044,6.927708167087099,1679600.0,2113904.3723839927,-1,-0.2481036844873364,-9717.94075126448,0.307403992407397,-0.01060923376770726,0,3.0,1.9240258436306865,8.76540807699963
