date,managed_pos,managed_neg,non_reportable_pos,non_reportable_neg,others_pos,others_neg,producer_pos,producer_neg,swap_pos,swap_neg,short,long
2017-04-11,140407.0,0.0,15016.0,0.0,36724.0,0.0,0.0,-140277.0,0.0,-51870.0,-192147.0,192147.0
2017-04-18,161263.0,0.0,14982.0,0.0,39080.0,0.0,0.0,-152491.0,0.0,-62834.0,-215325.0,215325.0
2017-04-25,165281.0,0.0,15061.0,0.0,30979.0,0.0,0.0,-156776.0,0.0,-54545.0,-211321.0,211321.0
2017-05-02,148432.0,0.0,15326.0,0.0,36575.0,0.0,0.0,-158047.0,0.0,-42284.0,-200331.0,200333.0
2017-05-09,99920.0,0.0,15965.0,0.0,41465.0,0.0,0.0,-139725.0,0.0,-17626.0,-157351.0,157350.0
2017-05-16,69923.0,0.0,17910.0,0.0,50334.0,0.0,0.0,-131545.0,0.0,-6622.0,-138167.0,138167.0
2017-05-23,117661.0,0.0,15371.0,0.0,41950.0,0.0,0.0,-152009.0,0.0,-22972.0,-174981.0,174982.0
2017-05-30,131572.0,0.0,16617.0,0.0,40236.0,0.0,0.0,-153093.0,0.0,-35333.0,-188426.0,188425.0
2017-06-06,174658.0,0.0,11739.0,0.0,39443.0,0.0,0.0,-169828.0,0.0,-56013.0,-225841.0,225840.0
2017-06-13,155037.0,0.0,13650.0,0.0,42085.0,0.0,0.0,-162413.0,0.0,-48358.0,-210771.0,210772.0
2017-06-20,105357.0,0.0,15145.0,0.0,46227.0,0.0,0.0,-143700.0,0.0,-23030.0,-166730.0,166729.0
2017-06-27,76732.0,0.0,19712.0,0.0,55425.0,0.0,0.0,-134690.0,0.0,-17178.0,-151868.0,151869.0
2017-07-04,37776.0,0.0,14584.0,0.0,52905.0,0.0,0.0,-123223.0,17959.0,0.0,-123223.0,123224.0
2017-07-11,27100.0,0.0,15272.0,0.0,27934.0,0.0,0.0,-113063.0,42757.0,0.0,-113063.0,113063.0
2017-07-18,28820.0,0.0,14799.0,0.0,29224.0,0.0,0.0,-116373.0,43529.0,0.0,-116373.0,116372.0
2017-07-25,75048.0,0.0,12561.0,0.0,17287.0,0.0,0.0,-132860.0,27964.0,0.0,-132860.0,132860.0
2017-08-01,122773.0,0.0,13614.0,0.0,12868.0,0.0,0.0,-144093.0,0.0,-5162.0,-149255.0,149255.0
2017-08-08,138566.0,0.0,10773.0,0.0,11277.0,0.0,0.0,-144155.0,0.0,-16462.0,-160617.0,160616.0
2017-08-15,179537.0,0.0,8525.0,0.0,12294.0,0.0,0.0,-158231.0,0.0,-42124.0,-200355.0,200356.0
2017-08-22,196331.0,0.0,11132.0,0.0,19120.0,0.0,0.0,-175401.0,0.0,-51183.0,-226584.0,226583.0
2017-08-29,231896.0,0.0,16532.0,0.0,14543.0,0.0,0.0,-187017.0,0.0,-75953.0,-262970.0,262971.0
2017-09-05,249588.0,0.0,15641.0,0.0,15334.0,0.0,0.0,-192595.0,0.0,-87967.0,-280562.0,280563.0
2017-09-12,264934.0,0.0,17203.0,0.0,9485.0,0.0,0.0,-193809.0,0.0,-97813.0,-291622.0,291622.0
2017-09-19,242650.0,0.0,17691.0,0.0,10124.0,0.0,0.0,-192566.0,0.0,-77901.0,-270467.0,270465.0
2017-09-26,204731.0,0.0,17512.0,0.0,23286.0,0.0,0.0,-189003.0,0.0,-56526.0,-245529.0,245529.0
2017-10-03,185788.0,0.0,22070.0,0.0,26692.0,0.0,0.0,-183258.0,0.0,-51291.0,-234549.0,234550.0
2017-10-10,180542.0,0.0,24051.0,0.0,33996.0,0.0,0.0,-180697.0,0.0,-57893.0,-238590.0,238589.0
2017-10-17,175011.0,0.0,22431.0,0.0,34635.0,0.0,0.0,-183712.0,0.0,-48366.0,-232078.0,232077.0
2017-10-24,173043.0,0.0,20006.0,0.0,25553.0,0.0,0.0,-179000.0,0.0,-39602.0,-218602.0,218602.0
2017-10-31,166535.0,0.0,18047.0,0.0,30151.0,0.0,0.0,-178521.0,0.0,-36212.0,-214733.0,214733.0
2017-11-07,173562.0,0.0,19913.0,0.0,27790.0,0.0,0.0,-177159.0,0.0,-44107.0,-221266.0,221265.0
2017-11-14,181010.0,0.0,20835.0,0.0,21459.0,0.0,0.0,-180633.0,0.0,-42672.0,-223305.0,223304.0
2017-11-21,177066.0,0.0,23565.0,0.0,28681.0,0.0,0.0,-180012.0,0.0,-49300.0,-229312.0,229312.0
2017-11-28,204204.0,0.0,22277.0,0.0,31006.0,0.0,0.0,-183293.0,0.0,-74193.0,-257486.0,257487.0
2017-12-05,139947.0,0.0,17179.0,0.0,40120.0,0.0,0.0,-159996.0,0.0,-37251.0,-197247.0,197246.0
2017-12-12,80453.0,0.0,13021.0,0.0,26133.0,0.0,0.0,-133722.0,14115.0,0.0,-133722.0,133722.0
2017-12-19,87076.0,0.0,14659.0,0.0,29421.0,0.0,0.0,-132627.0,1471.0,0.0,-132627.0,132627.0
2017-12-26,109919.0,0.0,14051.0,0.0,28974.0,0.0,0.0,-141494.0,0.0,-11450.0,-152944.0,152944.0
2018-01-02,152650.0,0.0,13788.0,0.0,19373.0,0.0,0.0,-157398.0,0.0,-28411.0,-185809.0,185811.0
2018-01-09,198040.0,0.0,16059.0,0.0,14021.0,0.0,0.0,-177916.0,0.0,-50205.0,-228121.0,228120.0
2018-01-16,203967.0,0.0,19511.0,0.0,20338.0,0.0,0.0,-191067.0,0.0,-52750.0,-243817.0,243816.0
2018-01-23,211829.0,0.0,18557.0,0.0,17978.0,0.0,0.0,-195770.0,0.0,-52595.0,-248365.0,248364.0
2018-01-30,214595.0,0.0,17337.0,0.0,11192.0,0.0,0.0,-191651.0,0.0,-51473.0,-243124.0,243124.0
2018-02-06,191426.0,0.0,14584.0,0.0,16745.0,0.0,0.0,-181101.0,0.0,-41654.0,-222755.0,222755.0
2018-02-13,179711.0,0.0,19245.0,0.0,12738.0,0.0,0.0,-175966.0,0.0,-35729.0,-211695.0,211694.0
2018-02-20,187318.0,0.0,23739.0,0.0,19908.0,0.0,0.0,-180012.0,0.0,-50953.0,-230965.0,230965.0
2018-02-27,157634.0,0.0,21344.0,0.0,25887.0,0.0,0.0,-176637.0,0.0,-28228.0,-204865.0,204865.0
2018-03-06,161812.0,0.0,21894.0,0.0,31525.0,0.0,0.0,-176582.0,0.0,-38649.0,-215231.0,215231.0
2018-03-13,145659.0,0.0,21687.0,0.0,28903.0,0.0,0.0,-172517.0,0.0,-23733.0,-196250.0,196249.0
2018-03-20,121838.0,0.0,18994.0,0.0,31479.0,0.0,0.0,-159863.0,0.0,-12446.0,-172309.0,172311.0
2018-03-27,172834.0,0.0,23278.0,0.0,39046.0,0.0,0.0,-177238.0,0.0,-57919.0,-235157.0,235158.0
2018-04-03,137849.0,0.0,23108.0,0.0,35332.0,0.0,0.0,-166131.0,0.0,-30157.0,-196288.0,196289.0
2018-04-10,138212.0,0.0,21251.0,0.0,26015.0,0.0,0.0,-164657.0,0.0,-20822.0,-185479.0,185478.0
2018-04-17,143594.0,0.0,21838.0,0.0,30323.0,0.0,0.0,-172830.0,0.0,-22925.0,-195755.0,195755.0
2018-04-24,114363.0,0.0,25894.0,0.0,27550.0,0.0,0.0,-161809.0,0.0,-5999.0,-167808.0,167807.0
2018-05-01,51985.0,0.0,26983.0,0.0,51383.0,0.0,0.0,-147353.0,17003.0,0.0,-147353.0,147354.0
2018-05-08,52621.0,0.0,29674.0,0.0,50918.0,0.0,0.0,-145565.0,12351.0,0.0,-145565.0,145564.0
2018-05-15,31327.0,0.0,27825.0,0.0,49250.0,0.0,0.0,-136516.0,28114.0,0.0,-136516.0,136516.0
2018-05-22,27527.0,0.0,26517.0,0.0,49883.0,0.0,0.0,-125182.0,21255.0,0.0,-125182.0,125182.0
2018-05-29,61235.0,0.0,22840.0,0.0,51519.0,0.0,0.0,-135634.0,41.0,0.0,-135634.0,135635.0
2018-06-05,58066.0,0.0,24451.0,0.0,49179.0,0.0,0.0,-98212.0,0.0,-33483.0,-131695.0,131696.0
2018-06-12,64572.0,0.0,21822.0,0.0,50888.0,0.0,0.0,-96278.0,0.0,-41003.0,-137281.0,137282.0
2018-06-19,23514.0,0.0,19260.0,0.0,60235.0,0.0,0.0,-73331.0,0.0,-29678.0,-103009.0,103009.0
2018-06-26,4186.0,0.0,21439.0,0.0,60805.0,0.0,0.0,-71800.0,0.0,-14631.0,-86431.0,86430.0
2018-07-03,4291.0,0.0,16561.0,0.0,62028.0,0.0,0.0,-72410.0,0.0,-10470.0,-82880.0,82880.0
2018-07-10,3230.0,0.0,20819.0,0.0,65826.0,0.0,0.0,-69644.0,0.0,-20231.0,-89875.0,89875.0
2018-07-17,0.0,-22155.0,18201.0,0.0,61046.0,0.0,0.0,-72365.0,15274.0,0.0,-94520.0,94521.0
2018-07-24,0.0,-27156.0,17489.0,0.0,59488.0,0.0,0.0,-56194.0,6374.0,0.0,-83350.0,83351.0
2018-07-31,0.0,-41087.0,14805.0,0.0,58020.0,0.0,0.0,-49783.0,18044.0,0.0,-90870.0,90869.0
2018-08-07,0.0,-63282.0,15229.0,0.0,56287.0,0.0,0.0,-46120.0,37885.0,0.0,-109402.0,109401.0
2018-08-14,0.0,-77273.0,13776.0,0.0,51923.0,0.0,0.0,-39687.0,51260.0,0.0,-116960.0,116959.0
2018-08-21,0.0,-78579.0,11255.0,0.0,54615.0,0.0,0.0,-38208.0,50917.0,0.0,-116787.0,116787.0
2018-08-28,0.0,-69453.0,15374.0,0.0,52500.0,0.0,0.0,-39507.0,41086.0,0.0,-108960.0,108960.0
2018-09-04,0.0,-78918.0,8834.0,0.0,44662.0,0.0,0.0,-37578.0,63000.0,0.0,-116496.0,116496.0
2018-09-11,0.0,-71425.0,9224.0,0.0,42909.0,0.0,0.0,-38755.0,58048.0,0.0,-110180.0,110181.0
2018-09-18,0.0,-74390.0,11104.0,0.0,45472.0,0.0,0.0,-36940.0,54755.0,0.0,-111330.0,111331.0
2018-09-25,0.0,-77313.0,12434.0,0.0,44550.0,0.0,0.0,-38307.0,58635.0,0.0,-115620.0,115619.0
2018-10-02,0.0,-73128.0,14177.0,0.0,37927.0,0.0,0.0,-36811.0,57836.0,0.0,-109939.0,109940.0
2018-10-09,0.0,-103009.0,14381.0,0.0,46010.0,0.0,0.0,-33335.0,75952.0,0.0,-136344.0,136343.0
2018-10-16,0.0,-37372.0,16041.0,0.0,52331.0,0.0,0.0,-63184.0,32183.0,0.0,-100556.0,100555.0
2018-10-23,0.0,-26899.0,19180.0,0.0,55302.0,0.0,0.0,-69602.0,22019.0,0.0,-96501.0,96501.0
2018-10-30,0.0,-45622.0,19951.0,0.0,51598.0,0.0,0.0,-60572.0,34645.0,0.0,-106194.0,106194.0
2018-11-06,0.0,-37486.0,21681.0,0.0,49696.0,0.0,0.0,-61820.0,27929.0,0.0,-99306.0,99306.0
2018-11-13,0.0,-70864.0,12897.0,0.0,47933.0,0.0,0.0,-42718.0,52752.0,0.0,-113582.0,113582.0
2018-11-20,0.0,-43364.0,15728.0,0.0,47981.0,0.0,0.0,-46878.0,26532.0,0.0,-90242.0,90241.0
2018-11-27,0.0,-51828.0,14073.0,0.0,49310.0,0.0,0.0,-40290.0,28737.0,0.0,-92118.0,92120.0
2018-12-04,0.0,-1539.0,10500.0,0.0,54259.0,0.0,0.0,-56096.0,0.0,-7124.0,-64759.0,64759.0
2018-12-11,10252.0,0.0,17819.0,0.0,58450.0,0.0,0.0,-66527.0,0.0,-19993.0,-86520.0,86521.0
2018-12-18,24569.0,0.0,18196.0,0.0,62928.0,0.0,0.0,-64446.0,0.0,-41248.0,-105694.0,105693.0
2018-12-25,56949.0,0.0,18242.0,0.0,74406.0,0.0,0.0,-70040.0,0.0,-79558.0,-149598.0,149597.0
2019-01-01,72711.0,0.0,21742.0,0.0,72193.0,0.0,0.0,-73483.0,0.0,-93163.0,-166646.0,166646.0
2019-01-08,49948.0,0.0,22481.0,0.0,71344.0,0.0,0.0,-64038.0,0.0,-79735.0,-143773.0,143773.0
2019-01-15,43806.0,0.0,20889.0,0.0,69171.0,0.0,0.0,-62446.0,0.0,-71420.0,-133866.0,133866.0
2019-01-22,34099.0,0.0,18776.0,0.0,62840.0,0.0,0.0,-62178.0,0.0,-53535.0,-115713.0,115715.0
2019-01-29,55804.0,0.0,19839.0,0.0,68386.0,0.0,0.0,-72934.0,0.0,-71093.0,-144027.0,144029.0
2019-02-05,66532.0,0.0,23320.0,0.0,64235.0,0.0,0.0,-73614.0,0.0,-80472.0,-154086.0,154087.0
2019-02-12,64494.0,0.0,22542.0,0.0,62058.0,0.0,0.0,-73924.0,0.0,-75170.0,-149094.0,149094.0
2019-02-19,108711.0,0.0,21744.0,0.0,61917.0,0.0,0.0,-85572.0,0.0,-106800.0,-192372.0,192372.0
2019-02-26,104230.0,0.0,25324.0,0.0,56704.0,0.0,0.0,-85269.0,0.0,-100990.0,-186259.0,186258.0
2019-03-05,47872.0,0.0,27153.0,0.0,49524.0,0.0,0.0,-73239.0,0.0,-51311.0,-124550.0,124549.0
2019-03-12,41774.0,0.0,31516.0,0.0,57078.0,0.0,0.0,-62501.0,0.0,-67866.0,-130367.0,130368.0
2019-03-19,57746.0,0.0,29779.0,0.0,54381.0,0.0,0.0,-67229.0,0.0,-74677.0,-141906.0,141906.0
2019-03-26,79757.0,0.0,33023.0,0.0,57368.0,0.0,0.0,-68401.0,0.0,-101747.0,-170148.0,170148.0
2019-04-02,39158.0,0.0,25182.0,0.0,59812.0,0.0,0.0,-57060.0,0.0,-67092.0,-124152.0,124152.0
2019-04-09,55737.0,0.0,29098.0,0.0,61607.0,0.0,0.0,-58566.0,0.0,-87876.0,-146442.0,146442.0
2019-04-16,0.0,-3969.0,24698.0,0.0,59686.0,0.0,0.0,-43169.0,0.0,-37245.0,-84383.0,84384.0
2019-04-23,0.0,-22328.0,21739.0,0.0,58350.0,0.0,0.0,-35361.0,0.0,-22400.0,-80089.0,80089.0
2019-04-30,10440.0,0.0,23533.0,0.0,59710.0,0.0,0.0,-51193.0,0.0,-42489.0,-93682.0,93683.0
2019-05-07,19721.0,0.0,22290.0,0.0,58426.0,0.0,0.0,-47197.0,0.0,-53239.0,-100436.0,100437.0
2019-05-14,65922.0,0.0,12554.0,0.0,62526.0,0.0,0.0,-63570.0,0.0,-77433.0,-141003.0,141002.0
2019-05-21,24378.0,0.0,21496.0,0.0,55311.0,0.0,0.0,-62527.0,0.0,-38656.0,-101183.0,101185.0
2019-05-28,33134.0,0.0,23198.0,0.0,52399.0,0.0,0.0,-62300.0,0.0,-46433.0,-108733.0,108731.0
2019-06-04,117915.0,0.0,17029.0,0.0,57751.0,0.0,0.0,-83307.0,0.0,-109388.0,-192695.0,192695.0
2019-06-11,156718.0,0.0,18465.0,0.0,49223.0,0.0,0.0,-90149.0,0.0,-134256.0,-224405.0,224406.0
2019-06-18,189681.0,0.0,20066.0,0.0,45852.0,0.0,0.0,-98963.0,0.0,-156635.0,-255598.0,255599.0
2019-06-25,229664.0,0.0,23945.0,0.0,49300.0,0.0,0.0,-122831.0,0.0,-180077.0,-302908.0,302909.0
2019-07-02,241163.0,0.0,29935.0,0.0,53660.0,0.0,0.0,-136717.0,0.0,-188040.0,-324757.0,324758.0
2019-07-09,217142.0,0.0,35653.0,0.0,57413.0,0.0,0.0,-138498.0,0.0,-171710.0,-310208.0,310208.0
2019-07-16,219888.0,0.0,33798.0,0.0,59385.0,0.0,0.0,-126008.0,0.0,-187064.0,-313072.0,313071.0
2019-07-23,217517.0,0.0,38590.0,0.0,62313.0,0.0,0.0,-123333.0,0.0,-195087.0,-318420.0,318420.0
2019-07-30,231365.0,0.0,34576.0,0.0,61482.0,0.0,0.0,-129787.0,0.0,-197636.0,-327423.0,327423.0
2019-08-06,285082.0,0.0,32058.0,0.0,61542.0,0.0,0.0,-137987.0,0.0,-240695.0,-378682.0,378682.0
2019-08-13,277968.0,0.0,34427.0,0.0,66300.0,0.0,0.0,-139861.0,0.0,-238834.0,-378695.0,378695.0
2019-08-20,285090.0,0.0,36463.0,0.0,64556.0,0.0,0.0,-145161.0,0.0,-240950.0,-386111.0,386109.0
2019-08-27,287851.0,0.0,37450.0,0.0,73522.0,0.0,0.0,-151952.0,0.0,-246871.0,-398823.0,398823.0
2019-09-03,290709.0,0.0,36913.0,0.0,73989.0,0.0,0.0,-160734.0,0.0,-240878.0,-401612.0,401611.0
2019-09-10,247728.0,0.0,37247.0,0.0,62046.0,0.0,0.0,-157104.0,0.0,-189918.0,-347022.0,347021.0
2019-09-17,261878.0,0.0,36417.0,0.0,66431.0,0.0,0.0,-162026.0,0.0,-202700.0,-364726.0,364726.0
2019-09-24,292066.0,0.0,34039.0,0.0,65899.0,0.0,0.0,-161697.0,0.0,-230308.0,-392005.0,392004.0
2019-10-01,235174.0,0.0,35928.0,0.0,66327.0,0.0,0.0,-153453.0,0.0,-183976.0,-337429.0,337429.0
2019-10-08,249632.0,0.0,36382.0,0.0,67287.0,0.0,0.0,-158500.0,0.0,-194802.0,-353302.0,353301.0
2019-10-15,219753.0,0.0,36711.0,0.0,63466.0,0.0,0.0,-151763.0,0.0,-168167.0,-319930.0,319930.0
2019-10-22,225930.0,0.0,37551.0,0.0,64603.0,0.0,0.0,-151613.0,0.0,-176470.0,-328083.0,328084.0
2019-10-29,233101.0,0.0,26462.0,0.0,69314.0,0.0,0.0,-136503.0,0.0,-192373.0,-328876.0,328877.0
2019-11-05,230484.0,0.0,39872.0,0.0,71198.0,0.0,0.0,-137022.0,0.0,-204531.0,-341553.0,341554.0
2019-11-12,200312.0,0.0,37433.0,0.0,66877.0,0.0,0.0,-117915.0,0.0,-186706.0,-304621.0,304622.0
2019-11-19,225688.0,0.0,36224.0,0.0,73499.0,0.0,0.0,-124752.0,0.0,-210659.0,-335411.0,335411.0
2019-11-26,205634.0,0.0,35210.0,0.0,64502.0,0.0,0.0,-116890.0,0.0,-188456.0,-305346.0,305346.0
2019-12-03,226855.0,0.0,34114.0,0.0,70233.0,0.0,0.0,-124740.0,0.0,-206463.0,-331203.0,331202.0
2019-12-10,197454.0,0.0,33488.0,0.0,71492.0,0.0,0.0,-118964.0,0.0,-183471.0,-302435.0,302434.0
2019-12-17,219268.0,0.0,34098.0,0.0,72258.0,0.0,0.0,-131953.0,0.0,-193671.0,-325624.0,325624.0
2019-12-24,242919.0,0.0,36970.0,0.0,79214.0,0.0,0.0,-136892.0,0.0,-222211.0,-359103.0,359103.0
2019-12-31,263170.0,0.0,40813.0,0.0,87918.0,0.0,0.0,-144970.0,0.0,-246931.0,-391901.0,391901.0
2020-01-07,272302.0,0.0,34034.0,0.0,85194.0,0.0,0.0,-138697.0,0.0,-252833.0,-391530.0,391530.0
2020-01-14,262335.0,0.0,30709.0,0.0,79754.0,0.0,0.0,-134731.0,0.0,-238067.0,-372798.0,372798.0
2020-01-21,259190.0,0.0,34579.0,0.0,83756.0,0.0,0.0,-134957.0,0.0,-242568.0,-377525.0,377525.0
2020-01-28,257634.0,0.0,31731.0,0.0,96734.0,0.0,0.0,-132820.0,0.0,-253279.0,-386099.0,386099.0
2020-02-04,211493.0,0.0,33381.0,0.0,99913.0,0.0,0.0,-131758.0,0.0,-213030.0,-344788.0,344787.0
2020-02-11,229369.0,0.0,30907.0,0.0,97998.0,0.0,0.0,-134616.0,0.0,-223658.0,-358274.0,358274.0
2020-02-18,284206.0,0.0,32861.0,0.0,104597.0,0.0,0.0,-149813.0,0.0,-271851.0,-421664.0,421664.0
2020-02-25,284972.0,0.0,40340.0,0.0,101419.0,0.0,0.0,-147015.0,0.0,-279717.0,-426732.0,426731.0
2020-03-03,268676.0,0.0,32345.0,0.0,99640.0,0.0,0.0,-143411.0,0.0,-257252.0,-400663.0,400661.0
2020-03-10,258458.0,0.0,29683.0,0.0,85124.0,0.0,0.0,-122397.0,0.0,-250868.0,-373265.0,373265.0
2020-03-17,177470.0,0.0,22608.0,0.0,98843.0,0.0,0.0,-115013.0,0.0,-183907.0,-298920.0,298921.0
2020-03-24,199688.0,0.0,23895.0,0.0,113074.0,0.0,0.0,-118227.0,0.0,-218429.0,-336656.0,336657.0
2020-03-31,178056.0,0.0,26708.0,0.0,90356.0,0.0,0.0,-100227.0,0.0,-194892.0,-295119.0,295120.0
2020-04-07,188925.0,0.0,28179.0,0.0,86737.0,0.0,0.0,-100450.0,0.0,-203392.0,-303842.0,303841.0
2020-04-14,198565.0,0.0,26558.0,0.0,91498.0,0.0,0.0,-98398.0,0.0,-218223.0,-316621.0,316621.0
2020-04-21,179588.0,0.0,31917.0,0.0,97169.0,0.0,0.0,-98191.0,0.0,-210483.0,-308674.0,308674.0
2020-04-28,184067.0,0.0,32205.0,0.0,101999.0,0.0,0.0,-100995.0,0.0,-217276.0,-318271.0,318271.0
2020-05-05,171816.0,0.0,33206.0,0.0,103755.0,0.0,0.0,-96362.0,0.0,-212416.0,-308778.0,308777.0
2020-05-12,160973.0,0.0,37355.0,0.0,107941.0,0.0,0.0,-92673.0,0.0,-213596.0,-306269.0,306269.0
2020-05-19,173277.0,0.0,39265.0,0.0,110264.0,0.0,0.0,-96455.0,0.0,-226351.0,-322806.0,322806.0
2020-05-26,148915.0,0.0,37610.0,0.0,104729.0,0.0,0.0,-81696.0,0.0,-209557.0,-291253.0,291254.0
2020-06-02,136568.0,0.0,38889.0,0.0,100728.0,0.0,0.0,-75902.0,0.0,-200283.0,-276185.0,276185.0
2020-06-09,127305.0,0.0,36198.0,0.0,98048.0,0.0,0.0,-75918.0,0.0,-185633.0,-261551.0,261551.0
2020-06-16,143070.0,0.0,35302.0,0.0,99427.0,0.0,0.0,-81310.0,0.0,-196489.0,-277799.0,277799.0
2020-06-23,175664.0,0.0,36585.0,0.0,99863.0,0.0,0.0,-89611.0,0.0,-222500.0,-312111.0,312112.0
2020-06-30,180001.0,0.0,36542.0,0.0,110371.0,0.0,0.0,-92374.0,0.0,-234539.0,-326913.0,326914.0
2020-07-07,181528.0,0.0,36896.0,0.0,111718.0,0.0,0.0,-89432.0,0.0,-240710.0,-330142.0,330142.0
2020-07-14,177327.0,0.0,41196.0,0.0,111602.0,0.0,0.0,-93297.0,0.0,-236829.0,-330126.0,330125.0
2020-07-21,184127.0,0.0,39103.0,0.0,114589.0,0.0,0.0,-99140.0,0.0,-238679.0,-337819.0,337819.0
2020-07-28,174510.0,0.0,42851.0,0.0,103092.0,0.0,0.0,-92156.0,0.0,-228296.0,-320452.0,320453.0
2020-08-04,173473.0,0.0,38403.0,0.0,111209.0,0.0,0.0,-101793.0,0.0,-221292.0,-323085.0,323085.0
2020-08-11,150129.0,0.0,46681.0,0.0,109590.0,0.0,0.0,-95952.0,0.0,-210448.0,-306400.0,306400.0
2020-08-18,155274.0,0.0,45804.0,0.0,109795.0,0.0,0.0,-96905.0,0.0,-213967.0,-310872.0,310873.0
2020-08-25,138339.0,0.0,48251.0,0.0,111758.0,0.0,0.0,-95100.0,0.0,-203248.0,-298348.0,298348.0
2020-09-01,151021.0,0.0,48845.0,0.0,109698.0,0.0,0.0,-98995.0,0.0,-210569.0,-309564.0,309564.0
2020-09-08,154629.0,0.0,46500.0,0.0,109560.0,0.0,0.0,-100874.0,0.0,-209815.0,-310689.0,310689.0
2020-09-15,165251.0,0.0,46648.0,0.0,108128.0,0.0,0.0,-102396.0,0.0,-217630.0,-320026.0,320027.0
2020-09-22,131089.0,0.0,49677.0,0.0,110755.0,0.0,0.0,-90312.0,0.0,-201208.0,-291520.0,291521.0
2020-09-29,128953.0,0.0,44556.0,0.0,115224.0,0.0,0.0,-88845.0,0.0,-199888.0,-288733.0,288733.0
2020-10-06,131009.0,0.0,41884.0,0.0,119381.0,0.0,0.0,-89285.0,0.0,-202990.0,-292275.0,292274.0
2020-10-13,119823.0,0.0,46165.0,0.0,118407.0,0.0,0.0,-91809.0,0.0,-192586.0,-284395.0,284395.0
2020-10-20,135311.0,0.0,46076.0,0.0,115545.0,0.0,0.0,-93430.0,0.0,-203502.0,-296932.0,296932.0
2020-10-27,131609.0,0.0,49474.0,0.0,114748.0,0.0,0.0,-93309.0,0.0,-202522.0,-295831.0,295831.0
2020-11-03,121951.0,0.0,47812.0,0.0,118148.0,0.0,0.0,-92184.0,0.0,-195726.0,-287910.0,287911.0
2020-11-10,110957.0,0.0,45404.0,0.0,119234.0,0.0,0.0,-90564.0,0.0,-185031.0,-275595.0,275595.0
2020-11-17,122461.0,0.0,44758.0,0.0,118337.0,0.0,0.0,-94311.0,0.0,-191244.0,-285555.0,285556.0
2020-11-24,104679.0,0.0,43282.0,0.0,116532.0,0.0,0.0,-90028.0,0.0,-174464.0,-264492.0,264493.0
2020-12-01,107653.0,0.0,34832.0,0.0,132833.0,0.0,0.0,-95982.0,0.0,-179336.0,-275318.0,275318.0
2020-12-08,126737.0,0.0,32413.0,0.0,127540.0,0.0,0.0,-98123.0,0.0,-188566.0,-286689.0,286690.0
2020-12-15,127828.0,0.0,36079.0,0.0,126462.0,0.0,0.0,-99264.0,0.0,-191105.0,-290369.0,290369.0
2020-12-22,137197.0,0.0,38477.0,0.0,125124.0,0.0,0.0,-102364.0,0.0,-198434.0,-300798.0,300798.0
2020-12-29,136861.0,0.0,39881.0,0.0,127473.0,0.0,0.0,-103215.0,0.0,-201001.0,-304216.0,304215.0
2021-01-05,152129.0,0.0,42638.0,0.0,128542.0,0.0,0.0,-105277.0,0.0,-218033.0,-323310.0,323309.0
2021-01-12,105270.0,0.0,45562.0,0.0,133786.0,0.0,0.0,-96556.0,0.0,-188062.0,-284618.0,284618.0
2021-01-19,104996.0,0.0,42529.0,0.0,135375.0,0.0,0.0,-98923.0,0.0,-183977.0,-282900.0,282900.0
2021-01-26,115716.0,0.0,42660.0,0.0,135602.0,0.0,0.0,-101238.0,0.0,-192742.0,-293980.0,293978.0
2021-02-02,105841.0,0.0,42739.0,0.0,140998.0,0.0,0.0,-101283.0,0.0,-188295.0,-289578.0,289578.0
2021-02-09,105851.0,0.0,42483.0,0.0,135259.0,0.0,0.0,-99721.0,0.0,-183872.0,-283593.0,283593.0
2021-02-16,83581.0,0.0,42413.0,0.0,136388.0,0.0,0.0,-95054.0,0.0,-167329.0,-262383.0,262382.0
2021-02-23,83395.0,0.0,37251.0,0.0,133450.0,0.0,0.0,-92991.0,0.0,-161106.0,-254097.0,254096.0
2021-03-02,57856.0,0.0,34512.0,0.0,124069.0,0.0,0.0,-83802.0,0.0,-132634.0,-216436.0,216437.0
2021-03-09,41896.0,0.0,34166.0,0.0,125268.0,0.0,0.0,-78392.0,0.0,-122937.0,-201329.0,201330.0
2021-03-16,54741.0,0.0,30603.0,0.0,120309.0,0.0,0.0,-77130.0,0.0,-128524.0,-205654.0,205653.0
2021-03-23,56010.0,0.0,29652.0,0.0,112230.0,0.0,0.0,-75731.0,0.0,-122162.0,-197893.0,197892.0
2021-03-30,50463.0,0.0,28173.0,0.0,107099.0,0.0,0.0,-71040.0,0.0,-114694.0,-185734.0,185735.0
2021-04-06,77406.0,0.0,26687.0,0.0,110318.0,0.0,0.0,-78378.0,0.0,-136032.0,-214410.0,214411.0
2021-04-13,64766.0,0.0,29662.0,0.0,115069.0,0.0,0.0,-75218.0,0.0,-134280.0,-209498.0,209497.0
2021-04-20,69300.0,0.0,33808.0,0.0,114868.0,0.0,0.0,-77853.0,0.0,-140124.0,-217977.0,217976.0
2021-04-27,63154.0,0.0,38395.0,0.0,110332.0,0.0,0.0,-75417.0,0.0,-136465.0,-211882.0,211881.0
2021-05-04,66133.0,0.0,33643.0,0.0,108541.0,0.0,0.0,-71177.0,0.0,-137141.0,-208318.0,208317.0
2021-05-11,95585.0,0.0,37643.0,0.0,108347.0,0.0,0.0,-79090.0,0.0,-162484.0,-241574.0,241575.0
